key,press_time,release_time,hold_time
a,1556412619.404674,1556412619.524262,0.11958789825439453
c,1556412619.647488,1556412619.771693,0.12420487403869629
h,1556412619.788387,1556412619.848508,0.06012082099914551
Key.space,1556412620.522204,1556412620.621505,0.09930109977722168
p,1556412620.923341,1556412621.01177,0.08842897415161133
e,1556412621.04028,1556412621.200458,0.16017794609069824
r,1556412621.164547,1556412621.312642,0.14809513092041016
i,1556412621.370432,1556412621.5344799,0.1640479564666748
o,1556412621.4624588,1556412621.582595,0.12013626098632812
s,1556412621.7676501,1556412621.82439,0.05673980712890625
Key.backspace,1556412622.487149,1556412622.540898,0.05374908447265625
Key.backspace,1556412622.62329,1556412622.683587,0.06029701232910156
d,1556412622.735023,1556412622.799689,0.0646660327911377
Key.backspace,1556412623.231589,1556412623.307552,0.07596302032470703
i,1556412624.136384,1556412624.220703,0.08431887626647949
Key.backspace,1556412624.5532649,1556412624.637573,0.08430814743041992
o,1556412624.9763288,1556412625.060648,0.0843191146850586
d,1556412625.365301,1556412625.457559,0.09225821495056152
Key.space,1556412626.171116,1556412626.339574,0.1684579849243164
h,1556412626.424247,1556412626.5082781,0.0840311050415039
a,1556412626.516298,1556412626.676617,0.16031885147094727
s,1556412626.879297,1556412627.0236359,0.14433884620666504
Key.space,1556412627.0902321,1556412627.206471,0.11623883247375488
h,1556412627.416192,1556412627.488592,0.07239985466003418
a,1556412627.5301151,1556412627.67057,0.14045476913452148
d,1556412627.796337,1556412627.9202151,0.12387824058532715
Key.space,1556412627.997213,1556412628.101459,0.10424613952636719
a,1556412628.609261,1556412628.725471,0.1162099838256836
Key.space,1556412628.8091269,1556412628.9054341,0.09630727767944336
u,1556412629.12905,1556412629.221489,0.09243893623352051
n,1556412629.2672791,1556412629.443352,0.1760728359222412
i,1556412629.3952372,1556412629.5229619,0.12772464752197266
q,1556412629.991137,1556412630.119509,0.1283719539642334
u,1556412630.182194,1556412630.2744372,0.09224319458007812
e,1556412630.3671732,1556412630.4635189,0.09634566307067871
Key.space,1556412630.5671198,1556412630.675354,0.10823416709899902
f,1556412630.983479,1556412631.115225,0.1317460536956787
l,1556412631.123216,1556412631.207493,0.08427715301513672
a,1556412631.241208,1556412631.369547,0.12833881378173828
v,1556412631.695105,1556412631.8154671,0.1203620433807373
o,1556412631.9733398,1556412632.05314,0.07980012893676758
r,1556412633.271861,1556412633.371487,0.09962582588195801
",",1556412633.9055622,1556412633.9895759,0.08401370048522949
Key.space,1556412634.0151098,1556412634.151341,0.1362311840057373
a,1556412634.155089,1556412634.286921,0.13183212280273438
n,1556412634.291071,1556412634.379467,0.08839607238769531
d,1556412634.4292428,1556412634.5612009,0.1319580078125
Key.space,1556412634.655112,1556412634.767563,0.11245107650756836
i,1556412635.2035892,1556412635.279469,0.07587981224060059
t,1556412635.33312,1556412635.500522,0.16740179061889648
Key.space,1556412635.489238,1556412635.605454,0.11621594429016113
i,1556412635.973456,1556412636.0574772,0.08402132987976074
s,1556412636.122106,1556412636.250426,0.12831997871398926
Key.space,1556412636.323361,1556412636.3913941,0.06803321838378906
s,1556412636.771301,1556412636.943087,0.17178606986999512
o,1556412636.977097,1556412637.0493739,0.07227683067321777
m,1556412637.1601439,1556412637.2439492,0.08380532264709473
e,1556412637.269129,1556412637.3893409,0.12021183967590332
t,1556412637.50218,1556412637.613628,0.11144781112670898
i,1556412637.6061518,1556412637.774291,0.16813921928405762
m,1556412637.686163,1556412637.828907,0.1427440643310547
e,1556412637.9337301,1556412638.054315,0.12058496475219727
s,1556412638.7243252,1556412638.8124611,0.08813595771789551
Key.space,1556412638.920065,1556412639.024332,0.10426712036132812
u,1556412639.1303391,1556412639.218412,0.0880727767944336
s,1556412639.324078,1556412639.5083342,0.18425607681274414
e,1556412639.440133,1556412639.583859,0.14372587203979492
f,1556412639.6943722,1556412639.8223639,0.1279916763305664
u,1556412639.9311202,1556412640.003465,0.07234477996826172
l,1556412640.1411462,1556412640.2454011,0.10425496101379395
Key.space,1556412641.102195,1556412641.238395,0.136199951171875
t,1556412641.555188,1556412641.698932,0.14374399185180664
o,1556412641.662582,1556412641.7390761,0.07649421691894531
Key.space,1556412641.8876748,1556412641.996344,0.10866928100585938
r,1556412642.334215,1556412642.493957,0.15974211692810059
e,1556412642.449911,1556412642.6184561,0.16854500770568848
a,1556412642.6642401,1556412642.828425,0.1641848087310791
d,1556412642.87134,1556412642.9953642,0.1240241527557373
Key.space,1556412643.1673741,1556412643.307468,0.14009380340576172
a,1556412643.5170078,1556412643.6537442,0.13673639297485352
b,1556412643.793196,1556412643.8854039,0.0922079086303711
o,1556412643.966221,1556412644.1539042,0.18768310546875
u,1556412644.0985348,1556412644.178404,0.07986927032470703
t,1556412644.239021,1556412644.355388,0.11636686325073242
Key.space,1556412644.4388149,1556412644.555281,0.11646604537963867
a,1556412644.685036,1556412644.853427,0.16839098930358887
Key.space,1556412644.888572,1556412645.0205271,0.13195514678955078
p,1556412645.205868,1556412645.2943501,0.08848214149475098
e,1556412645.322098,1556412645.47389,0.15179204940795898
r,1556412645.44205,1556412645.5747042,0.13265419006347656
i,1556412645.76988,1556412645.9541981,0.18431806564331055
o,1556412645.882049,1556412645.993954,0.11190485954284668
d,1556412646.781386,1556412646.88932,0.10793399810791016
Key.space,1556412648.200215,1556412648.3397582,0.1395430564880371
f,1556412648.7001631,1556412648.8203058,0.12014269828796387
r,1556412648.932006,1556412649.056551,0.12454509735107422
o,1556412649.0883389,1556412649.252287,0.16394805908203125
m,1556412649.489953,1556412649.6065862,0.11663317680358887
Key.space,1556412649.9352288,1556412650.015121,0.07989215850830078
t,1556412650.072918,1556412650.22104,0.14812207221984863
h,1556412650.172744,1556412650.2692668,0.09652280807495117
e,1556412650.286889,1556412650.402667,0.11577796936035156
Key.space,1556412650.374764,1556412650.4991202,0.12435626983642578
p,1556412650.601866,1556412650.706223,0.10435700416564941
e,1556412650.7523,1556412650.963855,0.21155500411987305
r,1556412650.920018,1556412651.0882602,0.1682422161102295
s,1556412651.507898,1556412651.628267,0.12036895751953125
p,1556412651.853911,1556412651.958184,0.10427308082580566
e,1556412652.01649,1556412652.1211782,0.10468816757202148
c,1556412652.2420118,1556412652.358282,0.11627030372619629
t,1556412652.4939818,1556412652.605748,0.11176609992980957
i,1556412652.6288488,1556412652.745034,0.11618518829345703
v,1556412652.806818,1556412652.959174,0.15235590934753418
e,1556412653.056872,1556412653.205194,0.14832210540771484
Key.space,1556412653.240992,1556412653.3570728,0.11608076095581055
o,1556412654.235209,1556412654.3353128,0.10010385513305664
f,1556412654.386208,1556412654.51501,0.12880206108093262
Key.space,1556412654.518781,1556412654.591017,0.0722360610961914
t,1556412654.6948202,1556412654.802495,0.10767483711242676
h,1556412654.750612,1556412654.827112,0.07649993896484375
e,1556412654.856048,1556412654.968134,0.11208581924438477
Key.space,1556412654.989797,1556412655.1265779,0.1367807388305664
t,1556412655.559631,1556412655.691992,0.13236093521118164
i,1556412655.6637561,1556412655.8276322,0.16387605667114258
m,1556412655.7758532,1556412655.923275,0.14742183685302734
e,1556412655.919822,1556412656.032107,0.11228513717651367
Key.space,1556412656.437736,1556412656.5421498,0.10441374778747559
i,1556412656.562766,1556412656.718837,0.15607094764709473
n,1556412656.655091,1556412656.743077,0.08798599243164062
Key.space,1556412656.770402,1556412656.875206,0.10480403900146484
w,1556412657.139937,1556412657.3164642,0.1765272617340088
h,1556412657.575871,1556412657.7162151,0.14034414291381836
i,1556412657.687762,1556412657.811968,0.1242060661315918
c,1556412658.123748,1556412658.284551,0.16080284118652344
h,1556412658.313766,1556412658.38622,0.07245397567749023
Key.space,1556412658.883413,1556412659.00399,0.12057685852050781
i,1556412659.8718789,1556412659.95228,0.08040118217468262
t,1556412660.0847318,1556412660.237601,0.15286922454833984
Key.space,1556412660.2537081,1556412660.371048,0.1173398494720459
t,1556412660.559792,1556412660.680186,0.12039399147033691
o,1556412660.6937869,1556412660.750062,0.056275129318237305
o,1556412660.84478,1556412660.9011168,0.05633687973022461
k,1556412661.043186,1556412661.135054,0.09186816215515137
Key.space,1556412661.2136781,1556412661.342147,0.12846899032592773
p,1556412661.4627671,1556412661.694533,0.2317659854888916
l,1556412661.6310751,1556412661.742893,0.11181783676147461
a,1556412661.816737,1556412661.95733,0.1405930519104004
v,1556412662.14219,1556412662.1949701,0.0527801513671875
Key.backspace,1556412662.498158,1556412662.595053,0.09689497947692871
c,1556412662.650712,1556412662.806883,0.15617108345031738
e,1556412662.738752,1556412662.8869991,0.14824724197387695
.,1556412663.5054982,1556412663.5899498,0.08445167541503906
Key.space,1556412663.694581,1556412663.807014,0.11243295669555664
Key.shift_r,1556412664.1421492,1556412664.461629,0.31947970390319824
T,1556412664.361724,1556412664.4898849,0.12816095352172852
h,1556412664.725983,1556412664.862314,0.13633108139038086
e,1556412664.980347,1556412665.116842,0.13649511337280273
Key.space,1556412665.164952,1556412665.297868,0.13291597366333008
Key.shift,1556412665.685694,1556412665.917408,0.23171401023864746
F,1556412665.86603,1556412665.989859,0.12382912635803223
o,1556412666.126648,1556412666.198844,0.07219600677490234
l,1556412666.3246279,1556412666.409087,0.08445906639099121
l,1556412666.463223,1556412666.559268,0.09604501724243164
o,1556412666.6620429,1556412666.7548301,0.09278726577758789
w,1556412666.779412,1556412666.9040372,0.12462520599365234
i,1556412666.950541,1556412667.138758,0.1882169246673584
n,1556412667.042679,1556412667.158706,0.1160268783569336
g,1556412667.1705432,1556412667.290776,0.12023282051086426
Key.space,1556412668.0245209,1556412668.1811001,0.15657925605773926
c,1556412668.7696,1556412668.88147,0.11187005043029785
o,1556412668.837566,1556412668.969909,0.13234305381774902
m,1556412668.9375858,1556412669.0699918,0.13240599632263184
e,1556412669.086668,1556412669.18289,0.096221923828125
s,1556412669.2876182,1556412669.399677,0.11205887794494629
Key.space,1556412669.437251,1556412669.541348,0.10409688949584961
f,1556412669.576264,1556412669.7014809,0.12521696090698242
r,1556412669.787643,1556412669.903007,0.11536407470703125
o,1556412669.895642,1556412670.079733,0.18409085273742676
m,1556412670.0072541,1556412670.119516,0.11226177215576172
Key.space,1556412670.725888,1556412670.8617961,0.1359081268310547
Key.shift_r,1556412671.681603,1556412672.569862,0.8882589340209961
',1556412672.03353,1556412672.153562,0.12003207206726074
S,1556412672.4175,1556412672.5494452,0.13194513320922852
p,1556412672.818421,1556412672.915064,0.09664320945739746
a,1556412672.990457,1556412673.147142,0.15668487548828125
l,1556412673.165903,1556412673.2659898,0.10008668899536133
d,1556412673.763521,1556412673.887821,0.12430000305175781
i,1556412674.021633,1556412674.205672,0.18403911590576172
n,1556412674.1254148,1556412674.261656,0.13624119758605957
g,1556412674.3493881,1556412674.477828,0.12843990325927734
',1556412675.5979378,1556412675.677839,0.07990121841430664
s,1556412675.752478,1556412675.8527439,0.1002659797668457
Key.space,1556412675.980122,1556412676.1126132,0.1324911117553711
Key.shift_r,1556412676.771944,1556412677.185108,0.4131639003753662
B,1556412677.04494,1556412677.152506,0.10756611824035645
a,1556412677.2875881,1556412677.411537,0.12394881248474121
s,1556412677.5719419,1556412677.7837582,0.21181631088256836
e,1556412677.707045,1556412677.8716822,0.16463708877563477
b,1556412678.4156559,1556412678.483917,0.06826114654541016
a,1556412678.531432,1556412678.6833978,0.15196585655212402
l,1556412678.8169851,1556412678.8892832,0.07229804992675781
l,1556412678.951191,1556412679.0433972,0.09220623970031738
Key.space,1556412679.7809112,1556412679.9091651,0.12825393676757812
Key.shift,1556412680.0329468,1556412680.23288,0.19993329048156738
G,1556412680.161254,1556412680.29735,0.13609600067138672
u,1556412680.389822,1556412680.6458151,0.255993127822876
i,1556412680.561915,1556412680.6741161,0.11220121383666992
d,1556412680.770997,1556412680.867417,0.0964200496673584
e,1556412680.9640472,1556412681.088199,0.12415170669555664
Key.space,1556412681.723819,1556412681.844296,0.12047696113586426
a,1556412681.8771,1556412682.001197,0.12409710884094238
n,1556412682.031051,1556412682.111382,0.08033108711242676
d,1556412682.134939,1556412682.235065,0.10012602806091309
Key.space,1556412682.2389472,1556412682.343306,0.10435891151428223
o,1556412682.656492,1556412682.7447832,0.08829116821289062
f,1556412682.877978,1556412682.9538188,0.07584071159362793
f,1556412683.025375,1556412683.133761,0.10838603973388672
i,1556412683.241635,1556412683.3059762,0.06434106826782227
c,1556412683.343262,1556412683.479845,0.1365830898284912
i,1556412683.610084,1556412683.6746602,0.0645761489868164
a,1556412683.77442,1556412683.9226701,0.14825010299682617
l,1556412683.878473,1556412683.982796,0.10432291030883789
Key.space,1556412685.2844532,1556412685.396394,0.11194086074829102
Key.shift_r,1556412687.371752,1556412687.7637708,0.39201879501342773
L,1556412687.599712,1556412687.719331,0.11961913108825684
e,1556412687.940016,1556412688.0517251,0.1117091178894043
a,1556412688.140502,1556412688.2772212,0.1367192268371582
g,1556412688.4316852,1556412688.560021,0.12833571434020996
u,1556412688.702625,1556412688.790913,0.0882880687713623
e,1556412688.838837,1556412688.954816,0.11597919464111328
Key.space,1556412689.165243,1556412689.2819588,0.11671590805053711
Key.shift_r,1556412689.528608,1556412689.808964,0.28035593032836914
B,1556412689.684428,1556412689.776599,0.09217095375061035
o,1556412689.9770648,1556412690.036702,0.05963706970214844
o,1556412690.1247191,1556412690.184714,0.05999493598937988
k,1556412690.305705,1556412690.3980281,0.09232306480407715
Key.space,1556412691.054772,1556412691.146875,0.0921030044555664
f,1556412691.266064,1556412691.398481,0.1324169635772705
o,1556412691.4064279,1556412691.4910011,0.08457326889038086
r,1556412691.5976892,1556412691.685127,0.08743786811828613
Key.space,1556412691.677635,1556412691.789835,0.11220002174377441
1,1556412691.9807239,1556412692.117057,0.13633322715759277
8,1556412692.334614,1556412692.42695,0.09233593940734863
8,1556412692.516639,1556412692.624949,0.10830998420715332
9,1556412693.2980402,1556412693.385994,0.08795380592346191
",",1556412694.0240471,1556412694.0800781,0.056030988693237305
Key.shift,1556412694.656665,1556412694.893003,0.23633790016174316
"""",1556412694.788542,1556412694.864922,0.07638001441955566
Key.space,1556412696.296035,1556412696.4256032,0.12956809997558594
w,1556412696.555169,1556412696.687291,0.13212180137634277
r,1556412696.975856,1556412697.092314,0.11645793914794922
i,1556412697.105812,1556412697.182225,0.07641291618347168
t,1556412697.2542772,1556412697.335295,0.08101773262023926
t,1556412697.4328241,1556412697.529141,0.09631681442260742
e,1556412697.5752902,1556412697.7242591,0.14896893501281738
n,1556412697.731881,1556412697.824099,0.09221816062927246
Key.space,1556412697.949708,1556412698.066043,0.11633491516113281
i,1556412698.3149009,1556412698.487047,0.17214608192443848
n,1556412698.402827,1556412698.507211,0.10438394546508789
Key.space,1556412698.596691,1556412698.6929762,0.09628534317016602
t,1556412698.708815,1556412698.841034,0.1322188377380371
h,1556412698.84484,1556412698.9291039,0.08426380157470703
a,1556412698.952735,1556412699.1652439,0.2125089168548584
t,1556412699.1829078,1556412699.318128,0.13522028923034668
Key.space,1556412699.298667,1556412699.430905,0.13223814964294434
s,1556412699.5437388,1556412699.699222,0.15548324584960938
a,1556412699.687642,1556412699.84415,0.1565079689025879
m,1556412699.933841,1556412700.0016892,0.06784820556640625
e,1556412700.06476,1556412700.2015228,0.1367628574371338
Key.space,1556412700.2340999,1556412700.3422132,0.10811328887939453
y,1556412700.642931,1556412700.72717,0.08423900604248047
e,1556412700.743835,1556412700.928465,0.1846299171447754
a,1556412700.9448802,1556412701.1007628,0.1558825969696045
r,1556412701.040801,1556412701.197115,0.15631389617919922
Key.shift_r,1556412702.2761831,1556412702.840641,0.564457893371582
;,1556412702.395875,1556412702.523892,0.12801694869995117
Key.backspace,1556412703.135217,1556412703.2310982,0.09588122367858887
;,1556412703.5739121,1556412703.662121,0.08820891380310059
Key.space,1556412704.9732149,1556412705.0489159,0.07570099830627441
t,1556412705.1386611,1556412705.2222059,0.08354473114013672
h,1556412705.214168,1556412705.283202,0.06903386116027832
e,1556412705.3248918,1556412705.456157,0.13126516342163086
Key.space,1556412705.436331,1556412705.561187,0.12485599517822266
l,1556412705.684748,1556412705.761044,0.07629609107971191
a,1556412705.8086212,1556412705.9447942,0.13617300987243652
n,1556412705.956865,1556412706.024993,0.06812787055969238
f,1556412706.240767,1556412706.3370502,0.0962831974029541
Key.backspace,1556412706.532843,1556412706.63286,0.10001683235168457
g,1556412706.6994932,1556412706.8439739,0.14448070526123047
u,1556412706.857813,1556412706.9420428,0.08422994613647461
a,1556412706.989723,1556412707.1380742,0.14835119247436523
g,1556412707.539862,1556412707.69597,0.15610814094543457
e,1556412707.667728,1556412707.820409,0.1526811122894287
Key.space,1556412708.005887,1556412708.149815,0.14392805099487305
h,1556412708.4308429,1556412708.491893,0.0610501766204834
a,1556412708.543636,1556412708.640508,0.09687185287475586
s,1556412709.0747,1556412709.2274508,0.15275073051452637
Key.space,1556412709.2606678,1556412709.372651,0.1119832992553711
n,1556412709.443666,1556412709.523984,0.08031797409057617
o,1556412709.6326091,1556412709.7169762,0.08436703681945801
t,1556412709.8077,1556412709.879992,0.07229208946228027
Key.space,1556412710.299784,1556412710.3878558,0.08807182312011719
b,1556412710.654495,1556412710.738952,0.0844569206237793
e,1556412710.894015,1556412710.9779258,0.08391070365905762
e,1556412711.069643,1556412711.158019,0.08837604522705078
n,1556412711.217637,1556412711.3059928,0.08835577964782715
Key.space,1556412711.8985531,1556412712.018804,0.12025094032287598
e,1556412712.08153,1556412712.1939142,0.11238408088684082
d,1556412712.306688,1556412712.454918,0.14822983741760254
i,1556412712.5078342,1556412712.597069,0.08923482894897461
t,1556412712.616478,1556412712.792724,0.17624592781066895
e,1556412712.724701,1556412712.85707,0.1323690414428711
d,1556412712.951542,1556412713.047843,0.09630107879638672
Key.space,1556412713.0964422,1556412713.164782,0.06833982467651367
t,1556412713.191553,1556412713.352035,0.16048192977905273
o,1556412713.323731,1556412713.415849,0.0921180248260498
Key.space,1556412713.497469,1556412713.597749,0.1002800464630127
r,1556412714.081291,1556412714.241139,0.15984797477722168
e,1556412714.185488,1556412714.293667,0.10817909240722656
f,1556412714.661613,1556412714.776909,0.1152961254119873
l,1556412714.7732868,1556412714.8778088,0.1045219898223877
e,1556412715.008119,1556412715.1048052,0.09668612480163574
c,1556412715.222995,1556412715.3158028,0.09280776977539062
t,1556412715.433393,1556412715.553799,0.12040591239929199
Key.space,1556412716.151656,1556412716.2717052,0.12004923820495605
Key.shift_r,1556412716.464851,1556412716.55679,0.09193921089172363
m,1556412716.899426,1556412716.987765,0.08833909034729004
o,1556412717.0814688,1556412717.1854389,0.10397005081176758
d,1556412717.287513,1556412717.375947,0.08843398094177246
e,1556412717.469578,1556412717.617101,0.1475229263305664
r,1556412717.577483,1556412717.729794,0.15231108665466309
n,1556412717.903542,1556412717.972012,0.06847000122070312
Key.space,1556412718.8467479,1556412718.942848,0.0961000919342041
e,1556412719.12078,1556412719.2126899,0.09190988540649414
x,1556412719.57533,1556412719.679656,0.10432600975036621
p,1556412719.8363478,1556412719.936671,0.10032320022583008
r,1556412720.02038,1556412720.152288,0.13190793991088867
e,1556412720.088276,1556412720.216749,0.12847304344177246
s,1556412720.3304389,1556412720.410869,0.0804300308227539
s,1556412720.486372,1556412720.622891,0.1365189552307129
i,1556412720.676398,1556412720.783962,0.10756397247314453
o,1556412720.732337,1556412720.812862,0.08052492141723633
n,1556412720.985245,1556412721.065653,0.08040809631347656
s,1556412721.203462,1556412721.335868,0.13240599632263184
Key.space,1556412722.34907,1556412722.447734,0.0986640453338623
o,1556412722.5823529,1556412722.662606,0.08025312423706055
r,1556412722.735739,1556412722.856543,0.1208040714263916
Key.space,1556412722.914498,1556412723.01311,0.09861183166503906
w,1556412723.219326,1556412723.35164,0.13231396675109863
o,1556412723.4404428,1556412723.516663,0.07622027397155762
r,1556412723.5655859,1556412723.664576,0.09899020195007324
d,1556412723.810596,1556412723.946767,0.1361711025238037
Key.space,1556412723.991193,1556412724.115405,0.12421202659606934
u,1556412724.291282,1556412724.379562,0.08827996253967285
s,1556412724.454323,1556412724.610616,0.15629291534423828
a,1556412724.841252,1556412725.005993,0.16474080085754395
g,1556412725.152016,1556412725.348276,0.1962599754333496
e,1556412725.292368,1556412725.428542,0.13617396354675293
.,1556412726.016573,1556412726.096514,0.0799410343170166
Key.enter,1556412726.2740312,1556412726.3825972,0.1085660457611084
Key.enter,1556412726.672501,1556412726.740312,0.0678110122680664
Key.shift,1556412726.9407349,1556412727.145139,0.20440411567687988
T,1556412727.08901,1556412727.212648,0.12363791465759277
h,1556412727.205368,1556412727.2654872,0.0601191520690918
e,1556412727.33807,1556412727.474255,0.1361851692199707
Key.space,1556412727.509213,1556412727.6249988,0.11578583717346191
Key.shift,1556412727.731167,1556412728.071444,0.34027695655822754
J,1556412727.963048,1556412728.039243,0.07619500160217285
o,1556412728.186595,1556412728.350394,0.16379904747009277
i,1556412728.2781088,1556412728.386295,0.10818624496459961
n,1556412728.5304651,1556412728.618452,0.08798694610595703
t,1556412728.726091,1556412728.834441,0.10835003852844238
Key.space,1556412729.202396,1556412729.3544111,0.15201520919799805
Key.shift,1556412729.478053,1556412729.9022799,0.4242267608642578
R,1556412729.753993,1556412729.8861198,0.1321268081665039
u,1556412730.025113,1556412730.093434,0.06832098960876465
l,1556412730.187128,1556412730.31113,0.12400197982788086
e,1556412730.315076,1556412730.427423,0.11234688758850098
s,1556412730.566286,1556412730.729877,0.1635909080505371
Key.space,1556412730.784051,1556412730.924414,0.14036297798156738
Key.shift,1556412731.09125,1556412731.466975,0.37572503089904785
C,1556412731.39891,1556412731.5434408,0.1445307731628418
o,1556412731.6411111,1556412731.713377,0.0722658634185791
m,1556412731.878168,1556412731.950324,0.07215595245361328
m,1556412732.011876,1556412732.084337,0.07246088981628418
i,1556412732.2110028,1556412732.307531,0.09652829170227051
t,1556412732.395055,1556412732.483378,0.08832287788391113
t,1556412732.584058,1556412732.680434,0.09637594223022461
e,1556412732.761068,1556412732.853395,0.09232687950134277
e,1556412732.915898,1556412733.008329,0.09243083000183105
Key.space,1556412733.23353,1556412733.342232,0.10870194435119629
a,1556412733.441992,1556412733.529494,0.08750200271606445
n,1556412733.522285,1556412733.60626,0.08397507667541504
