ri_left,ri_right,ri_same,ri_ht,rm_left,rm_right,rm_same,rm_ht,rr_left,rr_right,rr_same,rr_ht,r_cap_ht,rl_left,rl_right,rl_same,rl_ht,li_left,li_right,li_same,li_ht,l_cap_ht,lm_left,lm_right,lm_same,lm_ht,lr_left,lr_right,lr_same,lr_ht,ll_left,ll_right,ll_same,ll_ht,cpm,sb_dd,sb_ht,key_sb,accuracy,user
0.13306927680969238,0.20918387174606323,0.2665131092071533,0.1468969491811899,0.22202603022257486,0.2258472442626953,0.12004399299621582,0.20133543014526367,0.29305283228556317,0.16498351097106934,0.13534283638000488,0.20920666058858237,0.581650972366333,0.3001380137034825,0.2854225397109985,0.13461041450500488,0.10327267646789552,0.5143873691558838,0.2053297758102417,0.4673090875148773,0.29497526089350384,0.14906883239746094,0.14051896333694458,0.13359728455543518,0.16919595003128052,0.13037683069705963,0.20011848211288452,0.17763343850771587,0.14473477999369302,0.18315234184265136,0.1401697794596354,0.11994564533233643,0.0,0.12861313138689315,258.0,0.2370213031768799,0.12534434000651043,0.30335638920466107,100.0,5.0
0.21851261456807455,0.20075583457946777,0.16592049598693848,0.15013427734375,0.2707102298736572,0.2350935935974121,0.12004399299621582,0.1834118025643485,0.20793300867080688,0.17399907112121582,0.13580456376075745,0.20114622116088868,0.3790362000465393,0.3001380137034825,0.2542295455932617,0.13134503364562988,0.13855592409769693,0.2499716877937317,0.190773606300354,0.4673090875148773,0.21080854960850307,0.1744983196258545,0.46372175216674805,0.13671576976776123,0.19151713363826273,0.24571776390075684,0.22934997081756592,0.3820008436838786,0.14473477999369302,0.28148365020751953,0.20656609535217285,0.1752232313156128,0.0,0.16042137145996094,234.0,0.34153905281653774,0.11792922019958496,0.42596195294306827,100.0,5.0
0.193931245803833,0.1976393461227417,0.16807472705841064,0.19557929039001465,0.17250466346740723,0.16146492958068848,0.12004399299621582,0.14913625717163087,0.16293644905090332,0.2027266025543213,0.13580456376075745,0.16709184646606445,0.3790362000465393,0.17747211456298828,0.2854225397109985,0.13461041450500488,0.12098892529805501,0.2235194444656372,0.19092400868733725,0.18900275230407715,0.1582758596965245,0.16755263672934637,0.1425314744313558,0.12870731949806213,0.20705103874206543,0.13041400909423828,0.22964000701904297,0.17763343850771587,0.14473477999369302,0.1637028455734253,0.13268208503723145,0.1587456480662028,0.0,0.11231414477030437,224.0,0.6597098963601249,0.1159872157233102,0.27249558155353254,100.0,5.0
0.2531418800354004,0.1972966194152832,0.16807472705841064,0.20846567153930665,0.2646804650624593,0.20755219459533691,0.12004399299621582,0.22007360458374023,0.6381011486053467,0.19520175457000732,0.17128556966781616,0.3562578938224099,0.3790362000465393,0.6002875566482544,0.2854225397109985,0.13461041450500488,0.38889843225479126,0.8457515239715576,0.13800954818725586,0.1940162181854248,0.20623856782913208,0.1895132064819336,0.18796193599700928,0.10795871416727702,0.10979914665222168,0.1354857853480748,0.20354795455932617,0.20067747433980307,0.14473477999369302,0.2018256664276123,0.1529231071472168,0.7832517623901367,0.0,0.46808743476867676,216.0,0.2614370286464691,0.10833847522735596,0.33999661604563397,99.65277777777777,5.0
0.2297393480936686,0.19953107833862305,0.16807472705841064,0.20796191692352295,0.24742311239242554,0.5315767129262289,0.11775565147399902,0.3093925317128499,0.23569834232330322,0.30635929107666016,0.12434196472167969,0.2038067068372454,0.3724859952926636,0.3001380137034825,0.2854225397109985,0.13461041450500488,0.2537250518798828,0.3157983620961507,0.15776562690734863,0.23239386081695557,0.18890326023101806,0.17422044277191162,0.18596124649047852,0.15290180842081705,0.2196347713470459,0.15452608466148376,0.20851978924539352,0.17763343850771587,0.14473477999369302,0.11005163192749023,0.17207777500152588,0.1918867826461792,0.0,0.16401402155558267,216.0,0.3770214915275574,0.11922397216161092,0.3734413683414459,100.0,5.0
0.3510322570800781,0.20955944061279297,0.16807472705841064,0.2345206022262573,0.2974581718444824,0.29264616083215783,0.12004399299621582,0.2974581718444824,0.4725075364112854,0.2773757775624593,0.13580456376075745,0.3263034025828044,0.3790362000465393,0.3806891441345215,0.2854225397109985,0.13461041450500488,0.3806891441345215,0.21179858843485513,0.16986429691314697,0.4673090875148773,0.16775552928447723,0.16755263672934637,0.12580792109171549,0.15310516357421874,0.20625624656677247,0.12385745843251546,0.22841397921244302,0.10153687000274658,0.16493916511535645,0.14982404027666366,0.16993272304534912,0.14039198557535806,0.0,0.1522082805633545,221.5,0.32897222959078276,0.11667515681340145,0.29047525846041167,100.0,5.0
0.29929367701212567,0.19000506401062012,0.1072854995727539,0.2084480013166155,0.31439114488581177,0.35225653648376465,0.12004399299621582,0.35225653648376465,0.23412346839904785,0.26971936225891113,0.13580456376075745,0.25785406430562335,0.5243954658508301,0.3001380137034825,0.2854225397109985,0.13461041450500488,0.18435055431392455,0.3306944715079441,0.25818657875061035,0.16013813018798828,0.17095166444778442,0.2127384344736735,0.3182849884033203,0.12231683731079102,0.1373579502105713,0.154191255569458,0.1764681339263916,0.17763343850771587,0.14473477999369302,0.1764681339263916,0.17299967730182342,0.09574222564697266,0.0,0.09574222564697266,208.28571428571428,0.44119715690612793,0.11628393332163493,0.7138463258743286,99.17695473251028,5.0
0.25647248540605816,0.20601765314737955,0.11977052688598633,0.22696694460782138,0.1978069543838501,0.20119444529215494,0.12004399299621582,0.19925873620169504,0.3902168273925781,0.38444048166275024,0.13580456376075745,0.3566628032260471,0.3999791145324707,0.3001380137034825,0.21708321571350098,0.13461041450500488,0.21708321571350098,0.20354151725769043,0.18598151206970215,0.35292720794677734,0.15623370083895596,0.19388326009114584,0.2551746368408203,0.1053534746170044,0.17292451858520508,0.13107380000027744,0.1775212287902832,0.09876227378845215,0.14473477999369302,0.12183535099029541,0.17299967730182342,0.20453500747680664,0.0,0.15465688705444336,211.5,0.24081321196122604,0.11043604937466708,0.24453680855887278,100.0,5.0
0.19401729106903076,0.19201016426086426,0.16807472705841064,0.18270903163486057,0.1560513973236084,0.29264616083215783,0.12004399299621582,0.1560513973236084,0.1819312572479248,0.1548856496810913,0.13580456376075745,0.16840845346450806,0.29383134841918945,0.3001380137034825,0.2854225397109985,0.13461041450500488,0.18435055431392455,0.1996662219365438,0.1839198398899722,0.4673090875148773,0.1733122169971466,0.14771854877471924,0.1922524806224939,0.11480793952941895,0.156449556350708,0.11307272044095126,0.18749737739562988,0.17763343850771587,0.13596582412719727,0.1538558006286621,0.14688920974731445,0.1353679895401001,0.0,0.133105198542277,208.33333333333334,0.9360315203666687,0.11008968949317932,0.24226632118225097,99.68,5.0
0.2262105941772461,0.21840167045593262,0.16807472705841064,0.22273996141221789,0.3539434909820557,0.7193419933319092,0.12233233451843262,0.35194418430328367,0.11126017570495605,0.4300873279571533,0.13580456376075745,0.30266685485839845,0.4393579959869385,0.3001380137034825,0.2854225397109985,0.13461041450500488,0.18435055431392455,0.17644778887430826,0.18799165884653726,0.4673090875148773,0.16312907139460245,0.16755263672934637,0.12717046737670898,0.18271362781524658,0.2306203842163086,0.13869404792785645,0.2668837308883667,0.16142964363098145,0.14473477999369302,0.17375049591064454,0.1453871726989746,0.1587456480662028,0.0,0.13059711456298828,208.20000000000002,0.33456099033355713,0.11142782370249431,0.368419435289171,99.85590778097983,5.0
0.2828953504562378,0.189681609471639,0.16807472705841064,0.2613844871520996,0.13484764099121094,0.17493081092834473,0.12004399299621582,0.13271009922027588,0.26475059017539027,0.18499382336934408,0.13580456376075745,0.15272364616394044,0.3790362000465393,0.3001380137034825,0.2854225397109985,0.13461041450500488,0.08623075485229492,1.5582212209701538,0.13203907012939453,0.4673090875148773,0.3499455451965332,0.16755263672934637,0.16093230247497559,0.11921947343008858,0.14789390563964844,0.12601773738861083,0.33162879943847656,0.20078551769256592,0.14473477999369302,0.22961001396179198,0.12529516220092773,0.14786195755004883,0.0,0.12697728474934897,208.0909090909091,0.320087472597758,0.11580586433410645,0.26686418973482573,99.73787680209699,5.0
0.19885897636413574,0.210793137550354,0.16807472705841064,0.1952270594510165,0.4451930522918701,0.20394372940063477,0.12004399299621582,0.2905877431233724,0.11904007196426392,0.22781610488891602,0.13580456376075745,0.14844662802559988,0.3790362000465393,0.3001380137034825,0.22111916542053223,0.13461041450500488,0.22111916542053223,0.21125547091166177,0.15501797199249268,0.2616417407989502,0.16186501185099283,0.16755263672934637,0.1415236790974935,0.16195940971374512,0.1960484186808268,0.13704895973205566,0.1518923044204712,0.17763343850771587,0.14473477999369302,0.12868324915568033,0.17299967730182342,0.10922777652740479,0.0,0.1110990842183431,210.25,0.39038779185368466,0.11411710885854867,0.20070334581228402,100.0,5.0
0.2517534097035726,0.20418846607208252,0.11580801010131836,0.23049181699752808,0.42610520124435425,0.4787747859954834,0.12004399299621582,0.43663911819458007,0.5522772073745728,0.2987386888513962,0.13580456376075745,0.4039603074391683,0.3058130741119385,0.3001380137034825,0.2854225397109985,0.13461041450500488,0.18435055431392455,0.7366247177124023,0.4462561011314392,0.2877664566040039,0.32697097460428876,0.19939112663269046,0.2827780246734619,0.2574007511138916,0.18032232920328775,0.18059863646825156,0.20851978924539352,0.17763343850771587,0.14473477999369302,0.17031242639299424,0.17299967730182342,0.13455379009246826,0.0,0.13455379009246826,207.0,0.6457658608754476,0.11147626241048177,0.27623394557407926,100.0,5.0
0.18437413374582926,0.5807965993881226,0.22461628913879395,0.24182612895965577,0.7948883374532064,0.20201683044433594,0.12004399299621582,0.6466704607009888,0.6102571487426758,0.5442469914754232,0.1384110450744629,0.4538702666759491,0.20808672904968264,0.3001380137034825,0.2854225397109985,0.13461041450500488,0.09475183486938477,0.3306944715079441,0.19882349967956542,0.31365394592285156,0.16061142086982727,0.16954596837361655,0.09826135635375977,0.1635141372680664,0.41865038871765137,0.14592369397481283,0.1990201473236084,0.17763343850771587,0.14473477999369302,0.16411002477010092,0.17299967730182342,0.13490629196166992,0.0,0.13490629196166992,204.85714285714286,0.3812267780303955,0.10568668842315673,0.3156505823135376,100.0,5.0
0.17931882540384927,0.3375090956687927,0.20906400680541992,0.24803036451339722,0.12180769443511963,0.1679821014404297,0.12004399299621582,0.1210205078125,0.347549041112264,0.4320218563079834,0.13580456376075745,0.28079402446746826,0.3790362000465393,0.3001380137034825,0.2854225397109985,0.13461041450500488,0.18435055431392455,0.2446467399597168,0.18462667465209961,0.2291097640991211,0.19588307539621988,0.16755263672934637,0.14513039588928223,0.1535663604736328,0.2291581630706787,0.1296844780445099,0.1789231300354004,0.416109561920166,0.14473477999369302,0.2975163459777832,0.25431426366170246,0.10677838325500488,0.0,0.19389615058898926,203.2,1.137849039501614,0.10467937257554796,0.3188551366329193,99.70472440944881,5.0
0.14935878912607828,0.2491288185119629,0.12645292282104492,0.16526293754577637,0.2561790943145752,0.34437358379364014,0.12004399299621582,0.31497542063395184,0.36730819940567017,0.24214553833007812,0.13580456376075745,0.34227566719055175,0.29129791259765625,0.3001380137034825,0.23016095161437988,0.13461041450500488,0.23016095161437988,0.3306944715079441,0.24465139706929526,0.4332132339477539,0.1542256474494934,0.16755263672934637,0.30582189559936523,0.1550753911336263,0.2210855484008789,0.15899272759755453,0.2045447826385498,0.19652104377746582,0.14473477999369302,0.14786062240600586,0.16089951992034912,0.1587456480662028,0.0,0.16089951992034912,200.25,0.27996767891777885,0.11899826261732313,0.4622057014041477,100.0,5.0
0.27150940895080566,0.1902313232421875,0.16807472705841064,0.23667707443237304,0.10652267932891846,0.17496633529663086,0.12004399299621582,0.12181943655014038,0.15140732129414877,0.17172110080718994,0.13580456376075745,0.15174607435862222,0.3790362000465393,0.3001380137034825,0.2854225397109985,0.13461041450500488,0.18435055431392455,0.22793793678283691,0.12232685089111328,0.4673090875148773,0.15485820174217224,0.16755263672934637,0.24485430717468262,0.16476933161417642,0.16344285011291504,0.1788101593653361,0.27276062965393066,0.09799206256866455,0.14473477999369302,0.14200234413146973,0.4134213924407959,0.13436190287272134,0.0,0.23061105608940125,199.58823529411765,0.39891596273942426,0.10903191566467285,0.6415834643624045,100.0,5.0
0.27248311042785645,0.7712165514628092,0.1333475112915039,0.3915657563643022,0.8769613107045492,0.30178558826446533,0.12004399299621582,0.6468910217285156,0.12859320640563965,0.25139319896698,0.19605112075805664,0.17225165367126466,0.3790362000465393,0.3001380137034825,0.2854225397109985,0.13461041450500488,0.18435055431392455,0.1804802417755127,0.15257477760314941,0.21156072616577148,0.1260923147201538,0.16755263672934637,0.24164390563964844,0.13382367293039957,0.1483936309814453,0.1348931524488661,0.19467246532440186,0.17763343850771587,0.14473477999369302,0.16639367739359537,0.13089203834533691,0.1587456480662028,0.0,0.11577391624450684,198.5,0.6515750408172607,0.1100477933883667,0.26509501934051516,99.91603694374476,5.0
0.17813630104064943,0.20781779289245605,0.14626765251159668,0.17413103580474854,0.7353481451670328,0.1682201623916626,0.12004399299621582,0.44105366865793866,0.1877497434616089,0.44625186920166016,0.13580456376075745,0.27391711870829266,0.3790362000465393,0.09122753143310547,0.2854225397109985,0.13461041450500488,0.09122753143310547,0.31086639563242596,0.2161027193069458,0.37554359436035156,0.2713097466362847,0.16755263672934637,0.19084425767262778,0.19950830936431885,0.22560060024261475,0.1635944445927938,0.30742986996968585,0.16292889912923178,0.14473477999369302,0.18086135387420654,0.1854835351308187,0.11681079864501953,0.0,0.16613612174987794,198.31578947368422,0.5030650827619765,0.10507143868340386,0.23784556984901428,99.92038216560509,5.0
0.15923857688903809,0.20197796821594238,0.16807472705841064,0.15667850630623953,0.14741730690002441,0.29264616083215783,0.12004399299621582,0.13635379076004028,0.19452416896820068,0.2987386888513962,0.13580456376075745,0.16010642051696777,0.3790362000465393,0.3001380137034825,0.20000767707824707,0.13461041450500488,0.20000767707824707,0.2507839798927307,0.1560823122660319,4.363495349884033,0.1822015709347195,0.16755263672934637,0.28019340833028156,0.1275190512339274,0.12181448936462402,0.18898616518293107,0.1910548210144043,0.14139676094055176,0.1332993507385254,0.14642731348673502,0.13837802410125732,0.1638936996459961,0.0,0.13869317372639975,195.45,0.7101784433637347,0.10608717373439244,0.6554999351501465,100.0,5.0
0.14237194061279296,0.2225942611694336,0.16807472705841064,0.15574232737223306,0.7040489912033081,0.29264616083215783,0.12004399299621582,0.7040489912033081,0.555216908454895,0.16895270347595215,0.13580456376075745,0.34767067432403564,0.3734633922576904,0.3001380137034825,0.2854225397109985,0.13461041450500488,0.09575319290161133,0.4148590087890625,0.12736308574676514,0.20554685592651367,0.21627848488943918,0.16755263672934637,0.16781467199325562,0.11266613006591797,0.1363534927368164,0.13596985075208876,0.18975353240966797,0.17763343850771587,0.14473477999369302,0.16386731465657553,0.13588523864746094,0.12032771110534668,0.0,0.11531996726989746,194.57142857142858,0.7003950079282125,0.10145759582519531,0.22150774435563522,100.0,5.0
0.12397065162658691,0.17856907844543457,0.16807472705841064,0.12683631976445517,0.15389180183410645,0.19952130317687988,0.12004399299621582,0.16910163561503092,0.1328448454538981,0.19273114204406738,0.13580456376075745,0.1372849600655692,0.3790362000465393,0.3001380137034825,0.2854225397109985,0.13461041450500488,0.11133861541748047,0.1840115785598755,0.12803821563720702,0.16419756412506104,0.1287398470772637,0.16755263672934637,0.2748467445373535,0.1289452075958252,0.21470816930135092,0.17004515443529403,0.20959782600402832,0.12884390354156494,0.14473477999369302,0.14476990699768066,0.32329392433166504,0.14137673377990723,0.0,0.2166281541188558,197.04545454545456,0.37973010540008545,0.10489535331726074,0.250659449895223,99.7923875432526,5.0
