key,press_time,release_time,hold_time
t,1556413059.2238789,1556413059.30785,0.08397102355957031
h,1556413059.3118029,1556413059.392056,0.08025312423706055
e,1556413059.4228852,1556413059.494535,0.07164978981018066
Key.space,1556413059.490902,1556413059.583123,0.09222102165222168
w,1556413059.637882,1556413059.7317271,0.09384512901306152
o,1556413059.7137191,1556413059.8142312,0.10051202774047852
r,1556413059.8748748,1556413059.9670668,0.09219193458557129
k,1556413060.074952,1556413060.1633012,0.0883493423461914
i,1556413060.2568011,1556413060.32908,0.07227897644042969
n,1556413060.4187741,1556413060.495209,0.07643485069274902
g,1556413060.5089548,1556413060.588228,0.07927322387695312
Key.space,1556413060.5769138,1556413060.6610801,0.08416628837585449
o,1556413060.726959,1556413060.842889,0.11593008041381836
f,1556413060.810699,1556413060.8832672,0.07256817817687988
Key.space,1556413060.908772,1556413061.0049229,0.09615087509155273
t,1556413061.084801,1556413061.168888,0.08408713340759277
h,1556413061.13692,1556413061.217071,0.08015108108520508
e,1556413061.2709792,1556413061.375214,0.10423493385314941
Key.space,1556413061.451823,1556413061.540145,0.08832192420959473
f,1556413061.6196392,1556413061.6599061,0.040266990661621094
o,1556413061.6718569,1556413061.795955,0.12409806251525879
u,1556413061.759983,1556413061.8442008,0.08421778678894043
l,1556413062.021853,1556413062.1620429,0.14018988609313965
Key.space,1556413062.3276942,1556413062.416066,0.08837175369262695
b,1556413062.542141,1556413062.630422,0.08828115463256836
a,1556413062.6508029,1556413062.7670321,0.11622929573059082
l,1556413062.8009448,1556413062.856375,0.05543017387390137
l,1556413062.956243,1556413063.052382,0.09613895416259766
Key.space,1556413063.052486,1556413063.1247628,0.07227683067321777
r,1556413063.181864,1556413063.261282,0.07941794395446777
u,1556413063.26988,1556413063.354048,0.0841679573059082
l,1556413064.1997068,1556413064.2879848,0.08827805519104004
e,1556413064.3113081,1556413064.399244,0.0879359245300293
Key.space,1556413064.391563,1556413064.479848,0.08828496932983398
b,1556413064.6253598,1556413064.713968,0.0886082649230957
e,1556413064.740674,1556413064.8089669,0.06829285621643066
c,1556413064.972973,1556413065.0766022,0.10362911224365234
o,1556413065.05103,1556413065.1211278,0.0700979232788086
m,1556413065.235726,1556413065.3278239,0.09209775924682617
e,1556413065.335239,1556413065.419871,0.08463215827941895
s,1556413065.3836648,1556413065.495501,0.11183619499206543
Key.space,1556413065.487631,1556413065.580081,0.09244990348815918
s,1556413065.652916,1556413065.744202,0.09128594398498535
o,1556413065.740629,1556413065.8490722,0.1084432601928711
Key.space,1556413065.867736,1556413065.971827,0.10409092903137207
p,1556413066.2639759,1556413066.451644,0.1876680850982666
a,1556413066.879595,1556413066.988238,0.1086430549621582
l,1556413067.030859,1556413067.135057,0.10419797897338867
p,1556413067.4050088,1556413067.485334,0.08032512664794922
a,1556413067.512737,1556413067.604933,0.09219598770141602
b,1556413067.81272,1556413067.917119,0.10439896583557129
l,1556413068.3907578,1556413068.507126,0.11636829376220703
y,1556413068.535789,1556413068.616066,0.0802769660949707
Key.space,1556413068.70064,1556413068.781125,0.08048510551452637
u,1556413069.009461,1556413069.08619,0.07672905921936035
n,1556413069.211782,1556413069.256075,0.04429292678833008
j,1556413069.6497211,1556413069.730102,0.08038091659545898
u,1556413069.820784,1556413069.872939,0.0521550178527832
s,1556413069.8926249,1556413070.020142,0.1275172233581543
t,1556413070.012207,1556413070.092958,0.08075094223022461
.,1556413070.1805031,1556413070.280022,0.0995187759399414
Key.space,1556413070.26848,1556413070.369152,0.10067200660705566
Key.shift,1556413070.391665,1556413070.5409439,0.14927887916564941
I,1556413070.5006652,1556413070.59665,0.09598469734191895
t,1556413070.623508,1556413070.699334,0.07582592964172363
Key.space,1556413070.6957388,1556413070.775944,0.08020520210266113
i,1556413070.870537,1556413070.9522638,0.0817267894744873
s,1556413070.92275,1556413071.027206,0.10445594787597656
Key.space,1556413071.309684,1556413071.405789,0.09610486030578613
s,1556413071.630458,1556413071.722986,0.09252786636352539
u,1556413071.7426372,1556413071.819108,0.07647085189819336
f,1556413072.659755,1556413072.723827,0.0640718936920166
f,1556413072.8717718,1556413072.940057,0.06828522682189941
i,1556413073.345113,1556413073.417427,0.07231402397155762
c,1556413073.45814,1556413073.570844,0.11270403861999512
i,1556413074.024584,1556413074.093001,0.06841683387756348
e,1556413074.122665,1556413074.226479,0.10381412506103516
n,1556413074.2381172,1556413074.338924,0.10080671310424805
t,1556413074.6456509,1556413074.7222662,0.0766153335571289
Key.space,1556413074.7744918,1556413074.858932,0.08444023132324219
p,1556413074.976692,1556413075.056962,0.08027005195617676
u,1556413075.255734,1556413075.327976,0.07224202156066895
n,1556413075.4566631,1556413075.52089,0.06422686576843262
i,1556413075.6007838,1556413075.697024,0.09624028205871582
c,1556413075.7315788,1556413075.828982,0.09740328788757324
h,1556413075.803615,1556413075.8799438,0.07632875442504883
s,1556413076.038914,1556413076.1390479,0.10013389587402344
m,1556413076.177613,1556413076.2499578,0.07234477996826172
n,1556413076.368576,1556413076.428907,0.060330867767333984
e,1556413076.505806,1556413076.5899048,0.08409881591796875
Key.space,1556413076.723476,1556413076.8232388,0.0997629165649414
o,1556413077.183584,1556413077.271871,0.0882871150970459
t,1556413077.287683,1556413077.363862,0.07617902755737305
Key.backspace,1556413078.087677,1556413078.1682072,0.08053016662597656
Key.backspace,1556413078.258334,1556413078.334503,0.07616901397705078
f,1556413078.342645,1556413078.446958,0.10431313514709473
o,1556413078.501591,1556413078.601886,0.1002950668334961
r,1556413078.63659,1556413078.7359989,0.09940886497497559
Key.space,1556413078.720522,1556413078.80888,0.08835816383361816
h,1556413079.00161,1556413079.0899148,0.08830475807189941
i,1556413079.180633,1556413079.260845,0.08021187782287598
t,1556413079.346613,1556413079.402848,0.05623507499694824
t,1556413079.5325341,1556413079.613127,0.08059287071228027
i,1556413079.592642,1556413079.676675,0.08403301239013672
n,1556413079.791646,1556413079.883987,0.09234094619750977
g,1556413079.935502,1556413080.044192,0.10869002342224121
Key.space,1556413080.665579,1556413080.745804,0.08022499084472656
a,1556413080.7875059,1556413080.8877282,0.10022234916687012
Key.space,1556413080.871465,1556413080.951659,0.08019399642944336
o,1556413081.247618,1556413081.431565,0.18394708633422852
u,1556413081.435731,1556413081.515897,0.08016610145568848
l,1556413081.6503198,1556413081.762248,0.11192822456359863
d,1556413081.770515,1556413081.874793,0.1042780876159668
Key.space,1556413081.981497,1556413082.101828,0.1203310489654541
Key.backspace,1556413082.488629,1556413082.560719,0.07208991050720215
Key.backspace,1556413082.658442,1556413082.738731,0.08028888702392578
Key.backspace,1556413082.833549,1556413082.909759,0.07621002197265625
Key.backspace,1556413083.010439,1556413083.086771,0.07633209228515625
Key.backspace,1556413083.284512,1556413083.3727329,0.08822083473205566
f,1556413083.8589282,1556413083.947006,0.08807778358459473
o,1556413083.9355462,1556413084.061933,0.1263868808746338
u,1556413084.07336,1556413084.129812,0.056452035903930664
l,1556413084.601314,1556413084.697495,0.09618091583251953
Key.space,1556413084.7012658,1556413084.7816849,0.08041906356811523
b,1556413084.885414,1556413084.977838,0.09242415428161621
a,1556413085.0294778,1556413085.1177468,0.08826899528503418
l,1556413085.146516,1556413085.20677,0.06025385856628418
l,1556413085.30452,1556413085.380833,0.07631301879882812
Key.space,1556413085.3443341,1556413085.4448042,0.10047006607055664
t,1556413085.4743629,1556413085.5537999,0.0794370174407959
h,1556413085.5658398,1556413085.64665,0.0808103084564209
a,1556413085.670161,1556413085.773995,0.10383391380310059
t,1556413085.7706041,1556413085.8585489,0.08794474601745605
Key.space,1556413085.802432,1556413085.898821,0.0963890552520752
h,1556413085.987699,1556413086.055579,0.06787991523742676
e,1556413086.092373,1556413086.172096,0.07972311973571777
",",1556413086.257456,1556413086.381118,0.12366199493408203
Key.space,1556413086.360797,1556413086.44503,0.08423304557800293
a,1556413086.4874,1556413086.5874372,0.1000370979309082
s,1556413086.5551949,1556413086.6828318,0.12763690948486328
Key.space,1556413086.66736,1556413086.763677,0.09631681442260742
b,1556413086.9734359,1556413087.0776908,0.10425496101379395
a,1556413087.0775151,1556413087.2017689,0.12425374984741211
t,1556413087.2463841,1556413087.355514,0.1091299057006836
m,1556413087.397482,1556413087.481698,0.08421611785888672
a,1556413087.518517,1556413087.622161,0.10364389419555664
n,1556413087.618431,1556413087.6987798,0.08034873008728027
",",1556413087.882473,1556413088.010325,0.1278519630432129
Key.space,1556413087.966469,1556413088.0744479,0.10797882080078125
b,1556413088.19405,1556413088.2948182,0.1007680892944336
e,1556413088.310515,1556413088.386536,0.07602095603942871
Key.space,1556413088.4201741,1556413088.508655,0.08848094940185547
d,1556413088.726424,1556413088.862384,0.13596010208129883
e,1556413088.814393,1556413088.910293,0.09590005874633789
p,1556413088.918415,1556413088.990653,0.07223796844482422
r,1556413089.103356,1556413089.171632,0.06827616691589355
i,1556413089.195253,1556413089.2596722,0.06441926956176758
v,1556413089.5091689,1556413089.605778,0.09660911560058594
e,1556413089.652457,1556413089.7447622,0.09230518341064453
d,1556413089.86246,1556413089.946583,0.08412313461303711
Key.space,1556413089.9467351,1556413090.022617,0.0758819580078125
o,1556413090.1393652,1556413090.199599,0.06023383140563965
f,1556413090.2483609,1556413090.3362958,0.08793497085571289
Key.space,1556413090.344162,1556413090.3966432,0.05248117446899414
m,1556413090.524401,1556413090.584723,0.06032204627990723
a,1556413090.637186,1556413090.733353,0.09616684913635254
k,1556413090.7414021,1556413090.805679,0.06427693367004395
i,1556413090.918454,1556413090.986642,0.06818795204162598
n,1556413091.128397,1556413091.16824,0.039843082427978516
g,1556413091.1805818,1556413091.276334,0.09575223922729492
Key.space,1556413091.284298,1556413091.3645818,0.08028388023376465
a,1556413091.438386,1556413091.538265,0.09987902641296387
Key.space,1556413091.498425,1556413091.606563,0.1081380844116211
b,1556413091.731615,1556413091.819646,0.08803081512451172
a,1556413092.2074208,1556413092.347414,0.13999319076538086
s,1556413092.3154318,1556413092.459214,0.1437821388244629
e,1556413092.439352,1556413092.523714,0.08436203002929688
",",1556413092.924365,1556413093.060394,0.13602900505065918
Key.space,1556413093.0323641,1556413093.116448,0.08408379554748535
w,1556413093.176376,1556413093.276652,0.10027599334716797
i,1556413093.603167,1556413093.6876202,0.08445310592651367
t,1556413093.744338,1556413093.8163688,0.07203078269958496
h,1556413093.8001962,1556413093.88064,0.0804438591003418
o,1556413093.976614,1556413094.120654,0.14404010772705078
u,1556413094.116956,1556413094.197969,0.08101296424865723
t,1556413094.247736,1556413094.303742,0.05600595474243164
Key.space,1556413094.307745,1556413094.392569,0.0848240852355957
a,1556413094.457261,1556413094.6093922,0.1521310806274414
d,1556413094.577312,1556413094.6775758,0.10026383399963379
d,1556413094.77339,1556413094.8767612,0.10337114334106445
i,1556413094.8653288,1556413094.933572,0.06824326515197754
n,1556413095.059304,1556413095.135793,0.07648897171020508
g,1556413095.111289,1556413095.223618,0.11232900619506836
Key.space,1556413095.238228,1556413095.342348,0.10412001609802246
t,1556413095.3932748,1556413095.4771578,0.08388304710388184
h,1556413095.461312,1556413095.537631,0.07631897926330566
e,1556413095.589911,1556413095.6811771,0.09126615524291992
Key.space,1556413095.63307,1556413095.705377,0.07230710983276367
u,1556413095.765583,1556413095.837426,0.07184290885925293
n,1556413095.969252,1556413096.0536199,0.08436775207519531
j,1556413096.114911,1556413096.211649,0.09673786163330078
u,1556413096.319293,1556413096.38361,0.06431698799133301
s,1556413096.44927,1556413096.5812721,0.1320021152496338
t,1556413096.595223,1556413096.679446,0.08422303199768066
Key.space,1556413096.687308,1556413096.779428,0.09211993217468262
p,1556413097.2091782,1556413097.281616,0.07243776321411133
e,1556413097.346207,1556413097.4303942,0.08418726921081543
n,1556413097.462218,1556413097.5425332,0.08031511306762695
a,1556413097.6610801,1556413097.73759,0.07650995254516602
l,1556413097.871265,1556413097.967577,0.09631204605102539
y,1556413098.148732,1556413098.301545,0.15281295776367188
Key.backspace,1556413099.467239,1556413099.5411992,0.0739603042602539
t,1556413099.541088,1556413099.655139,0.11405086517333984
y,1556413099.6392488,1556413099.719549,0.08030009269714355
Key.space,1556413101.1002162,1556413101.196244,0.09602785110473633
o,1556413101.470444,1556413101.566627,0.09618306159973145
f,1556413101.598881,1556413101.7189991,0.1201181411743164
Key.space,1556413101.678894,1556413101.763236,0.08434200286865234
a,1556413101.8451142,1556413101.95329,0.10817575454711914
n,1556413101.917176,1556413102.0491729,0.13199687004089355
Key.space,1556413102.074065,1556413102.158546,0.08448100090026855
o,1556413102.2089741,1556413102.320461,0.11148691177368164
u,1556413102.293238,1556413102.381483,0.08824515342712402
t,1556413102.448192,1556413102.520555,0.07236313819885254
",",1556413102.598198,1556413102.742025,0.14382696151733398
Key.space,1556413102.706136,1556413102.7983592,0.0922231674194336
Key.backspace,1556413103.0329669,1556413103.1174872,0.08452033996582031
Key.backspace,1556413103.2090209,1556413103.289058,0.08003711700439453
.,1556413103.51121,1556413103.638398,0.12718796730041504
Key.space,1556413103.610937,1556413103.718789,0.10785198211669922
Key.shift,1556413103.6792178,1556413103.830969,0.15175127983093262
T,1556413103.7512178,1556413103.852459,0.1012411117553711
h,1556413103.8763678,1556413103.94838,0.07201218605041504
i,1556413104.001214,1556413104.100836,0.09962201118469238
s,1556413104.0772,1556413104.176481,0.09928107261657715
Key.space,1556413104.165308,1556413104.241347,0.07603907585144043
o,1556413104.31241,1556413104.384678,0.07226777076721191
n,1556413104.476877,1556413104.567598,0.09072113037109375
e,1556413104.559671,1556413104.640177,0.0805060863494873
Key.space,1556413104.6638951,1556413104.7563798,0.09248471260070801
s,1556413104.803943,1556413104.9081469,0.10420393943786621
i,1556413104.912163,1556413104.980434,0.06827092170715332
d,1556413105.043992,1556413105.164169,0.12017703056335449
e,1556413105.1481578,1556413105.27244,0.1242821216583252
d,1556413105.339283,1556413105.44326,0.10397696495056152
Key.space,1556413105.4434361,1556413105.531444,0.08800792694091797
c,1556413105.62011,1556413105.7119648,0.09185481071472168
o,1556413105.688181,1556413105.752456,0.06427502632141113
n,1556413105.84576,1556413105.9381819,0.0924217700958252
f,1556413106.117194,1556413106.221441,0.1042470932006836
i,1556413106.257097,1556413106.3294652,0.07236814498901367
c,1556413106.3881931,1556413106.484479,0.09628582000732422
i,1556413106.944066,1556413107.028564,0.08449792861938477
t,1556413107.093175,1556413107.165078,0.07190299034118652
i,1556413107.169012,1556413107.237368,0.06835603713989258
o,1556413107.367088,1556413107.435767,0.0686788558959961
n,1556413107.519858,1556413107.620429,0.1005711555480957
Key.space,1556413107.636951,1556413107.741152,0.10420107841491699
o,1556413107.776191,1556413107.864058,0.08786702156066895
f,1556413107.812258,1556413107.904518,0.09225988388061523
t,1556413108.192299,1556413108.296509,0.10421013832092285
h,1556413108.296242,1556413108.3525078,0.056265830993652344
i,1556413108.38208,1556413108.4581509,0.07607078552246094
n,1556413108.583159,1556413108.663064,0.07990503311157227
g,1556413108.6709561,1556413108.786719,0.11576294898986816
s,1556413108.771103,1556413108.898936,0.12783312797546387
",",1556413108.874947,1556413108.9624388,0.08749175071716309
Key.space,1556413108.934979,1556413109.039209,0.10422992706298828
t,1556413109.068914,1556413109.149429,0.08051514625549316
o,1556413109.173888,1556413109.2345989,0.060710906982421875
o,1556413109.3408792,1556413109.401201,0.060321807861328125
",",1556413109.577124,1556413109.677231,0.10010695457458496
Key.space,1556413109.6610692,1556413109.7533472,0.09227800369262695
i,1556413109.818072,1556413109.8983989,0.08032679557800293
s,1556413109.93217,1556413110.015401,0.08323097229003906
Key.space,1556413109.99996,1556413110.0843031,0.08434319496154785
i,1556413110.193115,1556413110.257355,0.0642399787902832
n,1556413110.369026,1556413110.445224,0.07619810104370117
c,1556413110.495146,1556413110.519069,0.02392292022705078
c,1556413111.320909,1556413111.3774168,0.05650782585144043
Key.backspace,1556413111.63101,1556413111.715232,0.08422183990478516
r,1556413111.819948,1556413111.93195,0.11200213432312012
e,1556413111.888046,1556413112.004342,0.11629605293273926
a,1556413112.0559201,1556413112.228426,0.17250585556030273
s,1556413112.47672,1556413112.596425,0.1197049617767334
e,1556413112.596208,1556413112.680376,0.0841679573059082
d,1556413112.8100271,1556413112.902787,0.09275984764099121
Key.space,1556413112.881907,1556413112.978302,0.09639501571655273
w,1556413113.075126,1556413113.1865659,0.11143994331359863
h,1556413113.175066,1556413113.251266,0.07620000839233398
e,1556413113.316656,1556413113.419177,0.10252094268798828
n,1556413113.4010859,1556413113.497325,0.09623908996582031
Key.space,1556413113.52024,1556413113.592201,0.0719609260559082
a,1556413113.623091,1556413113.714541,0.09144997596740723
Key.space,1556413113.706869,1556413113.799205,0.09233617782592773
d,1556413113.965068,1556413114.072474,0.1074059009552002
o,1556413114.0407739,1556413114.181043,0.14026904106140137
u,1556413114.133079,1556413114.2253141,0.09223508834838867
b,1556413114.2869608,1556413114.379315,0.09235405921936035
l,1556413114.401937,1556413114.498101,0.09616398811340332
e,1556413114.937386,1556413115.022323,0.08493685722351074
Key.space,1556413115.038753,1556413115.142872,0.10411906242370605
p,1556413115.150987,1556413115.358988,0.20800113677978516
l,1556413115.318977,1556413115.446521,0.12754392623901367
a,1556413115.438965,1556413115.531314,0.09234881401062012
y,1556413115.661084,1556413115.776792,0.1157081127166748
Key.space,1556413115.7449129,1556413115.8210099,0.07609701156616211
i,1556413115.862998,1556413115.978998,0.11599993705749512
s,1556413115.98281,1556413116.082898,0.10008788108825684
Key.space,1556413116.022711,1556413116.1111522,0.08844113349914551
m,1556413116.195049,1556413116.288125,0.09307599067687988
a,1556413116.2668748,1556413116.4024189,0.1355440616607666
d,1556413116.394945,1556413116.5471628,0.15221786499023438
e,1556413116.593992,1556413116.703532,0.10953998565673828
Key.space,1556413116.6779132,1556413116.757278,0.07936477661132812
o,1556413116.73793,1556413116.8582468,0.12031674385070801
n,1556413116.936099,1556413117.0280519,0.09195280075073242
Key.space,1556413117.059579,1556413117.1395998,0.08002090454101562
t,1556413117.103002,1556413117.2043788,0.10137677192687988
h,1556413117.251903,1556413117.3437881,0.09188508987426758
e,1556413117.319804,1556413117.404209,0.08440494537353516
Key.space,1556413117.430819,1556413117.531159,0.10033988952636719
c,1556413117.599811,1556413117.739945,0.14013385772705078
a,1556413117.74385,1556413117.916234,0.17238402366638184
t,1556413118.018419,1556413118.122109,0.10368990898132324
c,1556413118.3039942,1556413118.375477,0.07148289680480957
h,1556413118.3558788,1556413118.444223,0.08834409713745117
Key.space,1556413118.480896,1556413118.557169,0.07627296447753906
o,1556413118.589817,1556413118.68993,0.1001129150390625
f,1556413118.6939461,1556413118.774015,0.08006882667541504
Key.space,1556413118.774262,1556413118.850163,0.07590103149414062
a,1556413118.908923,1556413119.0052638,0.09634089469909668
Key.space,1556413118.9808042,1556413119.068961,0.08815670013427734
f,1556413120.002008,1556413120.089227,0.0872189998626709
o,1556413120.077779,1556413120.19716,0.11938095092773438
u,1556413120.185933,1556413120.266196,0.08026289939880371
l,1556413120.404832,1556413120.4968462,0.09201431274414062
d,1556413120.51681,1556413120.592395,0.07558512687683105
Key.space,1556413120.584786,1556413120.676814,0.09202814102172852
b,1556413120.805869,1556413120.890228,0.08435893058776855
a,1556413120.9449139,1556413121.0612009,0.1162869930267334
l,1556413121.075794,1556413121.124182,0.048388004302978516
l,1556413121.233963,1556413121.286162,0.05219888687133789
",",1556413121.430846,1556413121.530261,0.09941506385803223
Key.space,1556413121.502811,1556413121.602376,0.09956502914428711
f,1556413121.614861,1556413121.69882,0.08395910263061523
o,1556413121.733899,1556413121.818188,0.0842888355255127
r,1556413121.8705668,1556413121.980363,0.10979604721069336
Key.space,1556413121.938723,1556413122.023136,0.08441281318664551
n,1556413122.102881,1556413122.187147,0.08426594734191895
o,1556413122.288623,1556413122.360351,0.07172799110412598
t,1556413122.392237,1556413122.479753,0.08751606941223145
Key.space,1556413122.4153469,1556413122.51985,0.10450315475463867
o,1556413122.5319018,1556413122.6040478,0.07214593887329102
n,1556413122.7020001,1556413122.786187,0.08418679237365723
l,1556413122.8747678,1556413122.9822688,0.10750102996826172
y,1556413122.974962,1556413123.0466702,0.07170820236206055
Key.space,1556413123.050684,1556413123.142832,0.0921480655670166
i,1556413123.19487,1556413123.28267,0.0878000259399414
s,1556413123.290821,1556413123.382153,0.09133195877075195
Key.space,1556413123.362595,1556413123.435068,0.07247281074523926
t,1556413123.466947,1556413123.559115,0.09216785430908203
h,1556413123.573809,1556413123.6581361,0.08432722091674805
e,1556413123.672822,1556413123.756948,0.08412599563598633
Key.space,1556413123.7206678,1556413123.8289092,0.10824131965637207
b,1556413123.947915,1556413124.023402,0.07548689842224121
a,1556413124.019735,1556413124.135584,0.11584901809692383
t,1556413124.139738,1556413124.247772,0.10803389549255371
m,1556413124.552852,1556413124.633089,0.08023715019226074
Key.backspace,1556413125.6000981,1556413125.684941,0.08484292030334473
s,1556413125.763874,1556413125.868109,0.10423493385314941
m,1556413125.9688268,1556413126.05314,0.08431315422058105
a,1556413126.1046982,1556413126.205102,0.1004037857055664
n,1556413126.2297752,1556413126.338165,0.10838985443115234
Key.space,1556413126.964813,1556413127.05701,0.09219694137573242
u,1556413127.247774,1556413127.32009,0.07231616973876953
n,1556413127.447756,1556413127.511926,0.06416988372802734
f,1556413127.711715,1556413127.847766,0.13605093955993652
a,1556413127.803814,1556413127.936043,0.13222908973693848
i,1556413128.525771,1556413128.59708,0.07130908966064453
r,1556413128.675631,1556413128.763874,0.08824300765991211
l,1556413128.851625,1556413128.944072,0.09244704246520996
t,1556413129.0008,1556413129.04512,0.044320106506347656
y,1556413129.813642,1556413129.90204,0.08839797973632812
p,1556413130.0587158,1556413130.095079,0.03636312484741211
Key.backspace,1556413130.705794,1556413130.821546,0.11575198173522949
Key.space,1556413130.829618,1556413130.9218292,0.09221124649047852
p,1556413130.9745889,1556413131.087013,0.11242413520812988
u,1556413131.1517599,1556413131.239878,0.08811807632446289
n,1556413131.442942,1556413131.535031,0.09208917617797852
i,1556413131.615697,1556413131.6913211,0.07562422752380371
c,1556413131.725611,1556413131.801675,0.0760641098022461
h,1556413131.813626,1556413131.886036,0.07240986824035645
s,1556413131.936803,1556413132.080714,0.14391088485717773
e,1556413132.064663,1556413132.1526332,0.08797025680541992
d,1556413132.246738,1556413132.3427541,0.09601616859436035
",",1556413132.306614,1556413132.406095,0.09948110580444336
Key.space,1556413132.36654,1556413132.470829,0.10428905487060547
b,1556413132.553741,1556413132.637991,0.08424997329711914
u,1556413132.705718,1556413132.778183,0.0724649429321289
t,1556413132.839648,1556413132.919582,0.07993388175964355
Key.space,1556413132.919775,1556413132.999718,0.07994294166564941
a,1556413133.096661,1556413133.1887941,0.0921330451965332
l,1556413133.2037141,1556413133.2919612,0.08824706077575684
s,1556413133.34062,1556413133.4485178,0.10789775848388672
o,1556413133.4328582,1556413133.501,0.06814169883728027
Key.space,1556413133.58159,1556413133.685738,0.10414814949035645
t,1556413133.74177,1556413133.813466,0.07169604301452637
h,1556413133.817355,1556413133.8979762,0.08062124252319336
e,1556413133.932682,1556413134.032009,0.09932684898376465
Key.space,1556413134.024729,1556413134.1009002,0.0761711597442627
a,1556413134.291691,1556413134.415951,0.12425994873046875
Key.backspace,1556413134.677502,1556413134.741788,0.0642859935760498
b,1556413134.912596,1556413134.976846,0.06424999237060547
a,1556413134.990765,1556413135.082691,0.09192585945129395
s,1556413135.046648,1556413135.214775,0.16812705993652344
e,1556413135.17856,1556413135.29549,0.11693000793457031
Key.space,1556413135.2706418,1556413135.3622231,0.09158134460449219
r,1556413135.443924,1556413135.536167,0.09224295616149902
u,1556413135.532043,1556413135.596249,0.06420612335205078
n,1556413135.731644,1556413135.795881,0.06423711776733398
n,1556413135.893646,1556413135.969634,0.0759880542755127
e,1556413135.98161,1556413136.133663,0.1520528793334961
r,1556413136.113468,1556413136.217199,0.10373115539550781
Key.space,1556413136.181531,1556413136.270067,0.08853602409362793
w,1556413136.4155772,1556413136.511636,0.09605884552001953
h,1556413136.459424,1556413136.555975,0.09655094146728516
o,1556413136.685622,1556413136.765978,0.08035612106323242
Key.space,1556413136.832674,1556413136.9288268,0.09615278244018555
m,1556413137.086432,1556413137.1669571,0.08052515983581543
a,1556413137.201588,1556413137.2898822,0.08829426765441895
y,1556413137.385567,1556413137.477911,0.09234404563903809
Key.space,1556413137.502613,1556413137.586758,0.08414483070373535
h,1556413137.664557,1556413137.712748,0.048191070556640625
a,1556413137.7265868,1556413137.830925,0.10433816909790039
v,1556413137.9285371,1556413138.02866,0.10012292861938477
e,1556413138.004626,1556413138.117582,0.11295604705810547
Key.space,1556413138.084495,1556413138.156825,0.07232999801635742
m,1556413138.281541,1556413138.337845,0.056303977966308594
a,1556413138.411613,1556413138.535894,0.12428092956542969
d,1556413138.559659,1556413138.723616,0.163956880569458
e,1556413138.6995032,1556413138.815136,0.11563277244567871
Key.space,1556413138.811483,1556413138.907725,0.09624218940734863
t,1556413138.983412,1556413139.063073,0.07966089248657227
h,1556413139.051441,1556413139.143868,0.09242701530456543
e,1556413139.160341,1556413139.26806,0.10771894454956055
Key.space,1556413139.2434938,1556413139.331774,0.08828020095825195
a,1556413139.5255702,1556413139.6098251,0.08425498008728027
Key.backspace,1556413140.693408,1556413140.7737448,0.0803368091583252
b,1556413140.9555001,1556413141.063433,0.10793280601501465
a,1556413141.0753422,1556413141.227499,0.15215682983398438
s,1556413141.20752,1556413141.327349,0.11982893943786621
e,1556413141.299476,1556413141.418854,0.11937808990478516
Key.space,1556413141.415506,1556413141.487757,0.0722510814666748
b,1556413141.583518,1556413141.688021,0.10450291633605957
y,1556413141.798408,1556413141.886851,0.08844304084777832
Key.space,1556413141.9512992,1556413142.035794,0.08449482917785645
a,1556413142.078573,1556413142.203072,0.12449908256530762
Key.space,1556413142.186471,1556413142.2667599,0.08028888702392578
c,1556413142.3724039,1556413142.468787,0.09638309478759766
l,1556413142.4915562,1556413142.571759,0.08020281791687012
e,1556413142.655769,1556413142.7675772,0.11180806159973145
a,1556413142.719713,1556413142.835531,0.11581802368164062
n,1556413142.7917042,1556413142.890843,0.09913873672485352
Key.space,1556413142.887479,1556413142.967676,0.08019685745239258
h,1556413143.061528,1556413143.129848,0.06832003593444824
i,1556413143.193575,1556413143.269736,0.07616114616394043
s,1556413143.286608,1556413143.406542,0.11993408203125
t,1556413143.366538,1556413143.462788,0.09625005722045898
.,1556413143.8392792,1556413143.931752,0.09247279167175293
Key.enter,1556413144.2323892,1556413144.3006852,0.06829595565795898
Key.enter,1556413144.405269,1556413144.485636,0.0803670883178711
Key.shift,1556413144.7065542,1556413144.862466,0.15591192245483398
I,1556413144.7984362,1556413144.8787498,0.08031368255615234
t,1556413144.947565,1556413145.050874,0.10330891609191895
Key.space,1556413145.0434198,1556413145.135693,0.09227323532104492
i,1556413145.58751,1556413145.6677818,0.08027172088623047
s,1556413145.6944299,1556413145.781796,0.08736610412597656
Key.space,1556413145.769702,1556413145.858099,0.08839702606201172
t,1556413145.904799,1556413145.9888299,0.0840308666229248
h,1556413146.000934,1556413146.0452569,0.044322967529296875
i,1556413146.130433,1556413146.206901,0.07646799087524414
s,1556413146.225322,1556413146.312832,0.0875101089477539
Key.space,1556413146.305515,1556413146.3893068,0.08379173278808594
l,1556413146.474549,1556413146.550657,0.07610797882080078
a,1556413146.5822651,1556413146.70319,0.1209249496459961
t,1556413146.7347999,1556413146.787005,0.05220508575439453
t,1556413146.9164648,1556413146.980863,0.06439828872680664
e,1556413147.293281,1556413147.429247,0.13596582412719727
r,1556413147.405386,1556413147.5093162,0.10393023490905762
Key.space,1556413147.4653041,1556413147.537687,0.07238292694091797
u,1556413147.6444001,1556413147.7207942,0.07639408111572266
n,1556413147.848424,1556413147.928395,0.0799710750579834
f,1556413147.932362,1556413148.063945,0.13158297538757324
a,1556413148.060587,1556413148.156773,0.09618616104125977
