key,press_time,release_time,hold_time
b,1556411591.074184,1556411591.190058,0.11587405204772949
o,1556411591.1982982,1556411591.277695,0.07939672470092773
u,1556411591.266212,1556411591.362572,0.0963599681854248
t,1556411591.381181,1556411591.465833,0.08465194702148438
Key.space,1556411591.481156,1556411591.541478,0.060321807861328125
a,1556411591.5732229,1556411591.641557,0.06833410263061523
Key.space,1556411591.6591349,1556411591.735476,0.07634115219116211
p,1556411591.83724,1556411591.9208572,0.0836172103881836
e,1556411591.925077,1556411592.0292869,0.10420989990234375
r,1556411592.0053298,1556411592.101562,0.09623217582702637
i,1556411592.122284,1556411592.2145972,0.09231328964233398
o,1556411592.335239,1556411592.4032588,0.06801986694335938
d,1556411592.415294,1556411592.507413,0.09211897850036621
Key.space,1556411592.507585,1556411592.607425,0.09983992576599121
f,1556411592.642476,1556411592.7779,0.13542389869689941
r,1556411592.750207,1556411592.826046,0.07583904266357422
o,1556411592.778025,1556411592.842484,0.06445908546447754
m,1556411592.9858282,1556411593.088052,0.10222387313842773
Key.space,1556411593.069979,1556411593.166445,0.096466064453125
t,1556411593.187127,1556411593.273301,0.08617377281188965
h,1556411593.277118,1556411593.3655412,0.08842325210571289
e,1556411593.384168,1556411593.4765282,0.09236025810241699
Key.space,1556411593.723346,1556411593.80648,0.08313393592834473
p,1556411593.919463,1556411594.009879,0.09041619300842285
e,1556411593.990057,1556411594.106886,0.11682891845703125
r,1556411594.086802,1556411594.1876311,0.1008291244506836
s,1556411594.3010821,1556411594.4174562,0.11637401580810547
p,1556411594.7831821,1556411594.851381,0.06819891929626465
e,1556411594.912069,1556411595.0285969,0.11652779579162598
c,1556411595.21964,1556411595.343477,0.12383699417114258
t,1556411595.52087,1556411595.6055071,0.08463716506958008
i,1556411595.628233,1556411595.712534,0.08430099487304688
v,1556411596.349165,1556411596.45808,0.10891509056091309
e,1556411596.433286,1556411596.5295238,0.0962378978729248
Key.space,1556411596.549066,1556411596.633378,0.08431196212768555
o,1556411596.731179,1556411596.807518,0.0763390064239502
f,1556411596.8319721,1556411596.919445,0.08747291564941406
Key.space,1556411596.908108,1556411597.012369,0.10426092147827148
t,1556411597.092892,1556411597.185337,0.09244513511657715
h,1556411597.2265038,1556411597.322849,0.09634518623352051
e,1556411597.3311481,1556411597.407329,0.07618093490600586
Key.space,1556411597.439178,1556411597.5354428,0.09626483917236328
t,1556411597.629025,1556411597.726111,0.09708595275878906
i,1556411597.704989,1556411597.781587,0.07659792900085449
m,1556411597.93223,1556411598.035907,0.10367703437805176
e,1556411598.023805,1556411598.108476,0.0846710205078125
Key.space,1556411598.084012,1556411598.168375,0.08436298370361328
i,1556411598.19197,1556411598.289077,0.09710693359375
n,1556411598.3710148,1556411598.4471512,0.07613635063171387
Key.space,1556411598.458962,1556411598.535363,0.0764009952545166
w,1556411598.559018,1556411598.647145,0.08812713623046875
h,1556411598.6551309,1556411598.731381,0.07625007629394531
i,1556411598.7906811,1556411598.8794181,0.08873701095581055
c,1556411598.901119,1556411599.0011451,0.10002613067626953
h,1556411599.0150871,1556411599.095142,0.08005475997924805
Key.space,1556411599.115061,1556411599.1917949,0.07673382759094238
i,1556411599.233483,1556411599.326248,0.09276485443115234
t,1556411599.423856,1556411599.524184,0.10032796859741211
Key.space,1556411599.587015,1556411599.687424,0.10040903091430664
t,1556411599.867163,1556411599.919203,0.05204010009765625
o,1556411599.930642,1556411599.983093,0.052451133728027344
o,1556411600.0898108,1556411600.242316,0.15250515937805176
k,1556411600.2559621,1556411600.3634188,0.10745668411254883
Key.space,1556411600.352086,1556411600.447677,0.09559082984924316
p,1556411600.5228748,1556411600.633389,0.11051416397094727
l,1556411600.6055522,1556411600.7174678,0.11191558837890625
a,1556411600.673555,1556411600.793786,0.12023115158081055
c,1556411600.8336089,1556411600.942019,0.10841012001037598
e,1556411600.954113,1556411601.018124,0.0640110969543457
.,1556411601.021952,1556411601.102112,0.08016014099121094
Key.space,1556411601.1100569,1556411601.1821902,0.07213330268859863
Key.shift,1556411601.2522418,1556411601.4155872,0.1633453369140625
T,1556411601.3719308,1556411601.440362,0.06843113899230957
h,1556411601.4690409,1556411601.552533,0.08349204063415527
e,1556411601.545067,1556411601.641102,0.09603500366210938
Key.space,1556411601.652972,1556411601.725236,0.07226395606994629
f,1556411601.792145,1556411601.886612,0.0944669246673584
o,1556411601.883168,1556411601.94693,0.06376194953918457
l,1556411602.0900118,1556411602.16545,0.07543826103210449
l,1556411602.2669382,1556411602.328052,0.061113834381103516
o,1556411602.433996,1556411602.5059369,0.07194089889526367
w,1556411602.509779,1556411602.5924218,0.08264279365539551
i,1556411602.6368809,1556411602.713365,0.07648420333862305
n,1556411602.807034,1556411602.908792,0.10175800323486328
g,1556411602.871192,1556411602.939211,0.06801891326904297
Key.space,1556411603.012795,1556411603.1332748,0.12047982215881348
s,1556411603.192512,1556411603.265609,0.07309699058532715
o,1556411603.259487,1556411603.311122,0.051635026931762695
m,1556411603.442183,1556411603.518348,0.07616496086120605
e,1556411603.5585642,1556411603.699237,0.14067292213439941
s,1556411603.780003,1556411603.868373,0.08836984634399414
Key.space,1556411603.892666,1556411603.981258,0.0885918140411377
f,1556411604.059299,1556411604.202187,0.14288806915283203
o,1556411604.2417972,1556411604.3222651,0.08046793937683105
Key.backspace,1556411604.7319849,1556411604.8042219,0.07223701477050781
r,1556411604.843818,1556411604.9276302,0.08381223678588867
o,1556411604.931839,1556411605.012196,0.08035707473754883
m,1556411605.116132,1556411605.200164,0.08403205871582031
Key.space,1556411605.211742,1556411605.300294,0.08855199813842773
Key.shift,1556411605.3230798,1556411605.779239,0.4561591148376465
"""",1556411605.447077,1556411605.530768,0.08369088172912598
S,1556411605.635041,1556411605.735013,0.09997200965881348
P,1556411605.762926,1556411605.9508438,0.18791770935058594
l,1556411605.919086,1556411605.987346,0.06825995445251465
a,1556411606.0498822,1556411606.170329,0.12044692039489746
Key.backspace,1556411607.105897,1556411607.1623528,0.05645585060119629
Key.backspace,1556411607.275788,1556411607.352266,0.0764780044555664
Key.backspace,1556411607.740948,1556411607.8212512,0.08030319213867188
p,1556411608.129824,1556411608.227079,0.09725499153137207
a,1556411608.280409,1556411608.384255,0.10384583473205566
l,1556411608.7606962,1556411608.84532,0.08462381362915039
d,1556411608.898701,1556411608.9752162,0.07651519775390625
i,1556411609.00983,1556411609.07825,0.0684199333190918
n,1556411609.173905,1556411609.253398,0.07949304580688477
g,1556411609.2420092,1556411609.3382459,0.0962367057800293
',1556411609.6589582,1556411609.742717,0.08375883102416992
s,1556411609.872836,1556411609.957168,0.08433198928833008
Key.space,1556411610.067839,1556411610.179908,0.11206912994384766
Key.shift,1556411610.584949,1556411610.752908,0.16795897483825684
B,1556411610.678071,1556411610.765033,0.08696198463439941
a,1556411610.915225,1556411611.064126,0.14890098571777344
s,1556411611.007766,1556411611.1435,0.13573408126831055
e,1556411611.2219079,1556411611.314223,0.0923151969909668
b,1556411611.428229,1556411611.529827,0.10159802436828613
a,1556411611.588848,1556411611.693221,0.10437297821044922
l,1556411611.940626,1556411612.00494,0.06431412696838379
l,1556411612.134822,1556411612.198215,0.06339311599731445
Key.space,1556411612.183823,1556411612.291062,0.1072390079498291
Key.shift,1556411612.3159192,1556411612.571916,0.2559969425201416
G,1556411612.463524,1556411612.5841632,0.12063908576965332
u,1556411612.626869,1556411612.695186,0.06831693649291992
i,1556411612.8159292,1556411612.884172,0.06824278831481934
d,1556411612.9048,1556411612.989165,0.0843651294708252
Key.space,1556411613.02933,1556411613.1259332,0.0966031551361084
a,1556411613.181893,1556411613.274709,0.09281587600708008
n,1556411613.258833,1556411613.347571,0.08873796463012695
d,1556411613.371883,1556411613.4633331,0.09145021438598633
Key.space,1556411613.463517,1556411613.54014,0.07662296295166016
Key.shift,1556411613.627773,1556411613.8921542,0.26438117027282715
O,1556411613.627958,1556411613.695885,0.06792688369750977
f,1556411613.915749,1556411614.015856,0.10010695457458496
f,1556411614.43364,1556411614.517968,0.08432793617248535
i,1556411614.5464692,1556411614.631176,0.08470678329467773
c,1556411614.715172,1556411614.812938,0.09776592254638672
i,1556411614.8979032,1556411614.974164,0.07626080513000488
a,1556411615.013762,1556411615.098188,0.0844259262084961
l,1556411615.151645,1556411615.2593658,0.10772085189819336
Key.space,1556411615.251777,1556411615.343628,0.09185099601745605
Key.shift,1556411615.339848,1556411615.49194,0.15209197998046875
L,1556411615.4437969,1556411615.528044,0.08424711227416992
e,1556411615.557788,1556411615.6841621,0.1263742446899414
a,1556411615.6618161,1556411615.7542431,0.09242701530456543
g,1556411615.878747,1556411615.991144,0.1123969554901123
u,1556411616.005897,1556411616.0897868,0.08388972282409668
e,1556411616.101838,1556411616.185647,0.08380889892578125
Key.space,1556411616.197738,1556411616.281968,0.08423018455505371
Key.shift,1556411616.388865,1556411616.540819,0.15195393562316895
B,1556411616.460771,1556411616.545001,0.08422994613647461
o,1556411616.698557,1556411616.750499,0.05194211006164551
o,1556411616.8567748,1556411616.989166,0.13239121437072754
k,1556411617.0256221,1556411617.1221418,0.09651970863342285
Key.space,1556411617.4708018,1556411617.5789251,0.1081233024597168
f,1556411617.8938,1556411617.983697,0.08989691734313965
o,1556411618.043613,1556411618.112055,0.06844210624694824
r,1556411618.146834,1556411618.2230852,0.07625126838684082
Key.space,1556411618.2623749,1556411618.330915,0.06854009628295898
1,1556411618.633759,1556411618.702029,0.06826996803283691
8,1556411618.882197,1556411618.953862,0.07166504859924316
8,1556411619.0567732,1556411619.124886,0.06811285018920898
9,1556411619.275748,1556411619.368062,0.09231400489807129
",",1556411619.7201412,1556411619.8049102,0.08476901054382324
Key.shift,1556411619.9457972,1556411620.153688,0.20789074897766113
Key.space,1556411621.114663,1556411621.1943219,0.07965898513793945
w,1556411621.2890759,1556411621.382327,0.09325122833251953
r,1556411622.139649,1556411622.224042,0.08439302444458008
i,1556411622.264168,1556411622.3366559,0.07248783111572266
t,1556411622.4024289,1556411622.454356,0.05192708969116211
t,1556411622.5648441,1556411622.648321,0.08347678184509277
e,1556411622.644833,1556411622.736671,0.09183788299560547
n,1556411622.7486641,1556411622.861922,0.11325788497924805
i,1556411622.945675,1556411623.058006,0.11233115196228027
n,1556411623.328495,1556411623.420657,0.09216189384460449
Key.space,1556411623.4622688,1556411623.527231,0.06496214866638184
t,1556411623.5605628,1556411623.632925,0.07236218452453613
h,1556411623.65772,1556411623.753781,0.09606099128723145
a,1556411623.78549,1556411623.904128,0.1186380386352539
t,1556411623.892523,1556411623.992329,0.09980583190917969
Key.space,1556411623.957228,1556411624.0566652,0.09943723678588867
s,1556411624.131692,1556411624.26315,0.13145804405212402
a,1556411624.2671008,1556411624.371252,0.10415124893188477
m,1556411624.359736,1556411624.467978,0.10824203491210938
e,1556411624.5306711,1556411624.610657,0.0799858570098877
Key.space,1556411624.622553,1556411624.70293,0.08037686347961426
y,1556411624.865679,1556411624.953525,0.08784604072570801
e,1556411624.974686,1556411625.08782,0.11313414573669434
a,1556411625.052078,1556411625.202657,0.15057897567749023
r,1556411625.210478,1556411625.314923,0.10444498062133789
;,1556411625.3424242,1556411625.4666061,0.12418198585510254
Key.space,1556411625.470617,1556411625.574873,0.10425591468811035
t,1556411625.733425,1556411625.820533,0.08710813522338867
h,1556411625.820287,1556411625.8940039,0.07371687889099121
e,1556411625.9114518,1556411626.0156019,0.10415005683898926
Key.space,1556411625.98353,1556411626.05985,0.07631993293762207
l,1556411626.129545,1556411626.209905,0.08035993576049805
a,1556411626.2243478,1556411626.320182,0.09583425521850586
n,1556411626.32413,1556411626.416895,0.09276485443115234
g,1556411626.45338,1556411626.536007,0.0826268196105957
u,1556411626.5596108,1556411626.647516,0.0879051685333252
a,1556411626.621794,1556411626.7196789,0.0978848934173584
g,1556411626.734396,1556411626.857988,0.12359213829040527
e,1556411626.826617,1556411626.945874,0.11925697326660156
Key.space,1556411626.906558,1556411626.994817,0.08825898170471191
h,1556411627.104458,1556411627.1687412,0.06428313255310059
a,1556411627.172502,1556411627.312636,0.14013385772705078
s,1556411627.2606678,1556411627.354691,0.09402322769165039
Key.space,1556411627.3219771,1556411627.406097,0.08411979675292969
n,1556411627.473693,1556411627.5499442,0.07625126838684082
o,1556411627.6704419,1556411627.7548878,0.08444595336914062
t,1556411627.775559,1556411627.871878,0.09631896018981934
Key.space,1556411627.918466,1556411628.014832,0.09636592864990234
b,1556411628.138499,1556411628.22109,0.08259105682373047
e,1556411628.2302752,1556411628.288629,0.05835390090942383
e,1556411628.412548,1556411628.4891331,0.07658505439758301
n,1556411628.587303,1556411628.690745,0.10344219207763672
Key.space,1556411628.71046,1556411628.802733,0.09227299690246582
e,1556411629.107696,1556411629.175862,0.06816601753234863
d,1556411629.331627,1556411629.423738,0.09211111068725586
i,1556411629.447627,1556411629.527736,0.0801088809967041
t,1556411629.606452,1556411629.702343,0.09589099884033203
e,1556411629.670431,1556411629.755319,0.08488821983337402
d,1556411629.895592,1556411629.999517,0.10392498970031738
Key.space,1556411630.007504,1556411630.083669,0.07616496086120605
t,1556411630.1755352,1556411630.275841,0.10030579566955566
o,1556411630.317013,1556411630.425826,0.10881304740905762
Key.space,1556411630.4593222,1556411630.563411,0.10408878326416016
r,1556411630.676464,1556411630.783923,0.10745882987976074
e,1556411630.736462,1556411630.836223,0.09976077079772949
f,1556411630.985583,1556411631.0895202,0.10393714904785156
l,1556411631.1435258,1556411631.208939,0.06541323661804199
e,1556411631.224216,1556411631.3407738,0.11655783653259277
c,1556411631.488461,1556411631.5921102,0.10364913940429688
t,1556411631.847948,1556411631.9487438,0.10079574584960938
Key.space,1556411632.0475452,1556411632.143703,0.09615778923034668
m,1556411632.209482,1556411632.341857,0.13237500190734863
o,1556411632.457301,1556411632.523953,0.06665205955505371
d,1556411632.758367,1556411632.908572,0.15020489692687988
e,1556411632.8903391,1556411633.0028958,0.11255669593811035
r,1556411633.090809,1556411633.1645539,0.0737447738647461
n,1556411633.172161,1556411633.280767,0.10860586166381836
Key.space,1556411633.322828,1556411633.411649,0.0888209342956543
e,1556411633.431524,1556411633.507818,0.0762939453125
x,1556411633.673527,1556411633.777762,0.10423493385314941
p,1556411633.81698,1556411633.854079,0.03709912300109863
r,1556411634.054463,1556411634.186507,0.13204407691955566
e,1556411634.1383932,1556411634.230408,0.09201478958129883
s,1556411634.361144,1556411634.413298,0.052153825759887695
s,1556411634.540302,1556411634.6120288,0.07172679901123047
i,1556411634.6085,1556411634.6848252,0.0763251781463623
o,1556411634.790849,1556411634.865802,0.07495307922363281
n,1556411634.970485,1556411635.077867,0.10738205909729004
s,1556411635.066444,1556411635.146699,0.08025503158569336
Key.space,1556411635.162415,1556411635.242663,0.08024787902832031
o,1556411635.3283122,1556411635.396225,0.06791281700134277
r,1556411635.400219,1556411635.50067,0.10045099258422852
Key.space,1556411635.500906,1556411635.5966,0.09569406509399414
w,1556411635.6496158,1556411635.745717,0.09610128402709961
o,1556411635.782461,1556411635.858987,0.07652616500854492
r,1556411635.880466,1556411635.968781,0.08831501007080078
d,1556411636.141458,1556411636.241822,0.10036396980285645
Key.space,1556411636.554301,1556411636.622508,0.0682070255279541
u,1556411636.775525,1556411636.855699,0.08017396926879883
s,1556411637.15733,1556411637.2970722,0.13974213600158691
a,1556411637.277529,1556411637.360042,0.08251309394836426
g,1556411637.496139,1556411637.613129,0.1169898509979248
e,1556411637.5802429,1556411637.688073,0.10783004760742188
.,1556411637.701786,1556411637.774001,0.07221484184265137
