ri_left,ri_right,ri_same,ri_ht,rm_left,rm_right,rm_same,rm_ht,rr_left,rr_right,rr_same,rr_ht,r_cap_ht,rl_left,rl_right,rl_same,rl_ht,li_left,li_right,li_same,li_ht,l_cap_ht,lm_left,lm_right,lm_same,lm_ht,lr_left,lr_right,lr_same,lr_ht,ll_left,ll_right,ll_same,ll_ht,cpm,sb_dd,sb_ht,key_sb,accuracy,user
0.09854302406311036,0.15310983657836913,0.2254190086716353,0.12164864173302285,0.1524797280629476,0.101906418800354,0.28222830522628056,0.13486031691233316,0.39043641090393066,0.0720820426940918,0.18090081214904785,0.25919146537780763,0.22506117820739746,0.4138671650606043,0.38275195051122596,0.2311564683914185,0.08033108711242676,0.2101375102996826,0.11340892314910887,0.2337661700116264,0.1574091911315918,0.28000593185424805,0.20471155643463126,0.12232932448387145,0.16824692487716675,0.14066076278686526,0.2426332235336304,0.2261949587316021,0.19723142057225326,0.2285568237304688,0.19502647717793786,0.1289052963256836,0.0,0.1536276936531067,267.0,0.27770816485087074,0.11312386194864907,0.3331031615917499,98.87640449438204,2.0
0.15597931543986002,0.182494628188586,0.1382291316986084,0.12755438259669713,0.4197930097579956,0.12795805931091309,0.28222830522628056,0.2608559727668762,0.2353498935699463,0.092026948928833,0.1855479417339204,0.199519157409668,0.2411195134359693,0.3089730739593506,0.17398500442504886,0.14293980598449707,0.16394197940826416,0.2890819311141968,0.7140260934829712,0.2337661700116264,0.42759242057800295,0.2122189998626709,0.25451791286468506,0.2072655558586121,0.22316515313254467,0.22301634152730307,0.36299896240234375,0.3036566972732544,0.19723142057225326,0.3234374523162842,0.2423391342163086,0.22996652126312256,0.0,0.2014639036996024,223.5,0.4093911647796631,0.11708294020758735,0.3771268427371979,96.64429530201342,2.0
0.13078864415486655,0.19924646615982056,0.2254190086716353,0.15967807173728946,0.1888895829518636,0.2976573452252109,0.28222830522628056,0.1626725196838379,0.1606370210647583,0.16109752655029294,0.1855479417339204,0.15212099892752512,0.2411195134359693,0.3460128307342529,0.38275195051122596,0.2311564683914185,0.17961732546488446,0.21718637148539224,0.15648484230041504,0.2318427562713623,0.16930653154850006,0.299101541294315,0.17222625017166138,0.2380891740322113,0.2255218029022217,0.208452976666964,0.6892375946044922,0.17119455337524414,0.19723142057225326,0.3785300731658936,0.21432900428771973,0.1771598923708744,0.0,0.17315212885538736,222.0,0.3457885810307094,0.11362782546452113,0.39713895320892334,100.0,2.0
0.3300703366597493,0.10199566682179767,0.2254190086716353,0.17802055676778158,0.17778865496317545,0.15514850616455078,0.28222830522628056,0.15430501529148646,0.25212836265563965,0.16830801963806152,0.17159700393676758,0.1827914931557396,0.2411195134359693,0.8247352838516235,0.38275195051122596,0.2311564683914185,0.6923738718032837,0.3254530429840088,0.1882301171620687,0.2113790512084961,0.17873120307922366,0.27559685707092285,0.19381234476417847,0.31620378494262696,0.08803987503051758,0.2630194595881871,0.20095014572143555,0.1173691749572754,0.19723142057225326,0.1649488608042399,0.19960215228727493,0.1788489818572998,0.0,0.1788489818572998,217.5,0.3638273000717163,0.12175366878509522,0.4174707957676479,99.65517241379312,2.0
0.21781961123148602,0.182494628188586,0.2254190086716353,0.21781961123148602,0.2789908250172933,0.3596952756245931,0.18202495574951166,0.28919546944754465,0.2056517601013184,0.7814011573791504,0.14093005657196045,0.2305625677108765,0.31417834758758545,0.4138671650606043,0.38275195051122596,0.2311564683914185,0.29683047271036833,0.4998970031738281,0.2063736915588379,0.14739680290222168,0.27555739879608154,0.2978177070617676,0.1351032257080078,0.1782226085662842,0.19305014610290527,0.1643382821764265,0.2843537330627441,0.1545400619506836,0.19723142057225326,0.21944689750671387,0.18630337715148929,0.1643359661102295,0.0,0.16394607226053873,208.8,0.6655595832400851,0.11645653512742785,0.2713016867637634,100.0,2.0
0.1526970182146345,0.08792614936828612,0.2254190086716353,0.12567385760220615,0.1655510663986206,0.2976573452252109,0.28222830522628056,0.16774940490722656,0.12192583084106445,0.18894314765930176,0.1855479417339204,0.12727272510528564,0.2411195134359693,0.4138671650606043,0.38275195051122596,0.2311564683914185,0.564457893371582,0.3305737574895223,0.17902541160583496,0.17854690551757812,0.2135257124900818,0.299101541294315,0.1444544315338135,0.1443447470664978,0.21062570810318001,0.131267854145595,0.5310640335083008,0.2261949587316021,0.19723142057225326,0.2728896935780843,0.17247426509857178,0.1191178560256958,0.0,0.13690332571665445,211.5,0.3519414265950521,0.10719855626424153,0.27913786814763003,99.5271867612293,2.0
0.17957963943481445,0.2474404176076253,0.13370800018310547,0.18009603023529053,0.15843494733174646,0.14532029628753662,0.28222830522628056,0.1531890869140625,0.3466719388961792,0.15588593482971191,0.1855479417339204,0.2322760687934028,0.2161080837249756,0.2610177993774414,0.38275195051122596,0.2311564683914185,0.2610177993774414,0.2093343734741211,0.15240236691066195,0.18900299072265625,0.15532502261075107,0.33478530248006183,0.15756702423095706,0.1532951831817627,0.16844749450683594,0.1440506378809611,0.31597431500752765,0.1906290054321289,0.15593314170837402,0.21832585334777832,0.3869290351867676,0.1771598923708744,0.0,0.237215518951416,216.0,0.4214556217193604,0.11806804483587093,0.2442525795527867,100.0,2.0
0.18323488235473634,0.2316193580627441,0.2254190086716353,0.20137906074523929,0.17751598358154294,0.2674376169840495,0.28222830522628056,0.2314689636230469,0.18993574380874634,0.1434583067893982,0.18448448181152344,0.1423669078133323,0.20309869448343912,0.4138671650606043,0.2822699546813965,0.2311564683914185,0.2822699546813965,0.2645829916000366,0.21511846780776966,0.17499613761901855,0.1777106046676636,0.3397257924079895,0.141404926776886,0.12284477551778154,0.16496785481770834,0.12708605252779448,0.2311217784881592,0.19267988204956046,0.19723142057225326,0.1852738857269287,0.1407637596130371,0.20268762111663816,0.0,0.15976178646087644,220.875,0.3534629344940185,0.11215507984161376,0.34308568636576336,99.830220713073,2.0
0.20380218823750806,0.15004652738571167,0.2254190086716353,0.17119084705005996,0.2089002813611712,0.2976573452252109,0.28222830522628056,0.2078670925564236,0.2869713306427002,0.2657926082611084,0.1855479417339204,0.27108728885650635,0.2428466478983561,0.4138671650606043,0.38275195051122596,0.2311564683914185,0.29683047271036833,0.2129704475402832,0.19615478515625,0.2337661700116264,0.1943912903467814,0.27402496337890625,0.15312457084655762,0.17587658762931824,0.4314200878143311,0.16592717170715332,0.2267640829086304,0.2261949587316021,0.1636788845062256,0.19241809844970706,0.1403510570526123,0.11965107917785645,0.0,0.12551064491271974,222.0,0.3921619653701782,0.11193442344665527,0.33354052901268005,100.0,2.0
0.18502075331551687,0.1849677562713623,0.2254190086716353,0.18500148166309704,0.12815221150716147,0.4906538724899292,0.3463593324025472,0.20025806956821016,0.1485598087310791,0.12857572237650552,0.1855479417339204,0.10600474902561732,0.2411195134359693,0.4138671650606043,0.38275195051122596,0.2311564683914185,0.16782712936401367,0.31905651092529297,0.1565312385559082,0.2337661700116264,0.16213293075561525,0.299101541294315,0.13845884799957275,0.1199975609779358,0.2238740921020508,0.13135984208848742,0.3565418720245361,0.21654164791107167,0.19723142057225326,0.2532895565032959,0.11209893226623537,0.13691306114196775,0.0,0.12450599670410155,221.7,0.3853555066244943,0.10673637049538748,0.4004503829138621,100.0,2.0
